time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,12.0,82,9.0,10.5,0.0,0.0,0.0,1014.1,0,8.2,255,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,11.6,84,8.9,10.1,0.0,0.0,0.0,1014.1,0,8.1,257,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,11.3,84,8.7,9.7,0.0,0.0,0.0,1014.0,0,8.8,258,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,11.0,84,8.4,9.4,0.0,0.0,0.0,1013.9,0,8.3,268,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,10.7,85,8.2,9.1,0.0,0.0,0.0,1013.9,0,7.6,275,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,10.4,86,8.1,9.0,0.0,0.0,0.0,1014.3,0,6.6,279,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,9.4,88,7.6,8.0,0.0,0.0,0.0,1014.7,0,5.5,281,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,9.1,89,7.5,7.8,0.0,0.0,0.0,1015.7,0,4.9,306,2.0,1.0,1.0,2.0
2020-11-08 08:00:00,11.8,85,9.4,10.6,0.0,0.0,0.0,1016.5,0,6.9,298,90.0,59.0,31.0,90.0
2020-11-08 09:00:00,15.2,80,11.7,15.3,0.0,0.0,0.0,1016.9,0,2.6,286,252.0,196.0,56.0,252.0
2020-11-08 10:00:00,18.2,70,12.7,18.8,0.0,0.0,0.0,1017.1,0,1.8,270,398.0,330.0,68.0,398.0
2020-11-08 11:00:00,20.2,64,13.2,21.0,0.0,0.0,0.0,1017.1,0,1.8,259,501.0,427.0,74.0,501.0
2020-11-08 12:00:00,21.5,62,13.9,22.4,0.0,0.0,0.0,1016.6,0,2.3,231,551.0,474.0,77.0,551.0
2020-11-08 13:00:00,22.0,61,14.3,22.8,0.0,0.0,0.0,1016.1,0,4.4,215,543.0,468.0,75.0,543.0
2020-11-08 14:00:00,22.0,63,14.5,22.6,0.0,0.0,0.0,1016.0,0,5.7,215,475.0,402.0,73.0,475.0
2020-11-08 15:00:00,21.5,67,15.2,22.4,0.0,0.0,0.0,1015.9,0,5.5,212,355.0,290.0,65.0,355.0
2020-11-08 16:00:00,20.1,82,16.9,22.0,0.0,0.0,0.0,1015.6,0,3.4,198,202.0,151.0,51.0,202.0
2020-11-08 17:00:00,15.9,88,13.9,15.9,0.0,0.0,0.0,1015.5,0,8.2,195,48.0,30.0,18.0,48.0
2020-11-08 18:00:00,15.2,90,13.6,15.3,0.0,0.0,0.0,1015.7,0,7.4,166,0.0,0.0,0.0,0.0
2020-11-08 19:00:00,14.2,92,13.0,14.1,0.0,0.0,0.0,1015.9,0,7.4,157,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,14.7,92,13.4,14.9,0.0,0.0,0.0,1015.8,13,6.5,180,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,14.6,93,13.4,14.4,0.0,0.0,0.0,1016.0,79,8.6,202,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,14.3,94,13.3,14.0,0.0,0.0,0.0,1016.3,63,9.4,212,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,13.9,95,13.1,13.5,0.0,0.0,0.0,1016.1,27,10.0,221,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,13.5,96,12.8,13.1,0.0,0.0,0.0,1015.7,72,8.7,222,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,13.2,97,12.7,12.7,0.0,0.0,0.0,1015.5,19,9.4,238,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,12.9,97,12.4,12.5,0.0,0.0,0.0,1015.2,1,7.6,251,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,12.4,98,12.0,12.1,0.0,0.0,0.0,1014.9,0,6.2,277,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,12.1,97,11.7,11.7,0.0,0.0,0.0,1014.8,0,5.9,281,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,10.9,98,10.6,10.0,0.0,0.0,0.0,1014.9,0,7.2,267,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,10.1,100,10.1,9.0,0.0,0.0,0.0,1015.4,24,7.3,281,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,10.7,100,10.7,9.9,0.0,0.0,0.0,1015.9,97,7.2,273,1.0,0.0,1.0,1.0
2020-11-09 08:00:00,12.8,98,12.5,12.9,0.0,0.0,0.0,1016.4,100,4.3,270,64.0,23.0,41.0,64.0
2020-11-09 09:00:00,14.7,97,14.2,15.8,0.0,0.0,0.0,1016.5,100,2.3,231,180.0,72.0,108.0,180.0
2020-11-09 10:00:00,17.0,91,15.6,18.4,0.0,0.0,0.0,1016.4,60,3.4,212,306.0,148.0,158.0,306.0
2020-11-09 11:00:00,19.1,85,16.4,20.7,0.0,0.0,0.0,1016.0,11,4.5,194,444.0,291.0,153.0,444.0
2020-11-09 12:00:00,20.7,78,16.7,22.2,0.0,0.0,0.0,1015.3,1,6.2,201,541.0,462.0,79.0,541.0
2020-11-09 13:00:00,21.5,73,16.5,22.4,0.0,0.0,0.0,1014.4,32,9.5,205,532.0,453.0,79.0,532.0
2020-11-09 14:00:00,21.3,74,16.5,22.3,0.0,0.0,0.0,1013.7,31,8.8,199,418.0,322.0,96.0,418.0
2020-11-09 15:00:00,21.0,75,16.5,22.0,0.0,0.0,0.0,1013.1,1,8.6,195,319.0,229.0,90.0,319.0
