time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,10.8,69,5.4,9.3,0.0,0.0,0.0,1002.9,0,2.1,239,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,9.6,75,5.3,8.1,0.0,0.0,0.0,1002.8,0,2.1,329,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,8.8,79,5.3,7.3,0.0,0.0,0.0,1002.9,0,1.9,22,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,8.7,79,5.3,7.2,0.0,0.0,0.0,1002.8,0,1.9,158,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,8.9,78,5.3,7.6,0.0,0.0,0.0,1003.1,0,1.3,236,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,7.4,85,5.1,5.7,0.0,0.0,0.0,1003.5,0,3.4,238,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,5.6,93,4.6,3.7,0.0,0.0,0.0,1004.0,0,3.6,270,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,6.7,88,4.9,5.1,0.0,0.0,0.0,1005.4,0,2.8,310,0.0,0.0,0.0,0.0
2020-11-08 08:00:00,6.9,89,5.3,5.6,0.0,0.0,0.0,1005.8,0,1.0,135,71.0,47.0,24.0,71.0
2020-11-08 09:00:00,10.5,75,6.3,9.3,0.0,0.0,0.0,1006.3,0,1.8,180,234.0,182.0,52.0,234.0
2020-11-08 10:00:00,14.4,61,7.0,13.4,0.0,0.0,0.0,1006.3,0,1.4,180,386.0,322.0,64.0,386.0
2020-11-08 11:00:00,18.0,51,7.7,17.1,0.0,0.0,0.0,1006.1,0,1.4,180,497.0,427.0,70.0,497.0
2020-11-08 12:00:00,20.7,44,7.9,19.8,0.0,0.0,0.0,1005.8,0,2.5,180,554.0,481.0,73.0,554.0
2020-11-08 13:00:00,22.3,40,7.9,21.3,0.0,0.0,0.0,1005.2,0,3.0,194,552.0,479.0,73.0,552.0
2020-11-08 14:00:00,23.1,38,7.9,22.2,0.0,0.0,0.0,1004.9,0,1.9,202,491.0,421.0,70.0,491.0
2020-11-08 15:00:00,23.2,38,8.0,22.6,0.0,0.0,0.0,1004.7,0,0.5,225,377.0,314.0,63.0,377.0
2020-11-08 16:00:00,20.2,68,14.2,21.0,0.0,0.0,0.0,1004.2,0,3.9,338,223.0,173.0,50.0,223.0
2020-11-08 17:00:00,16.3,68,10.4,15.6,0.0,0.0,0.0,1004.0,0,5.7,18,63.0,42.0,21.0,63.0
2020-11-08 18:00:00,14.9,71,9.8,14.1,0.0,0.0,0.0,1004.2,34,4.9,54,0.0,0.0,0.0,0.0
2020-11-08 19:00:00,13.6,75,9.3,12.5,0.0,0.0,0.0,1004.1,34,6.3,59,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,12.9,80,9.6,12.3,0.0,0.0,0.0,1004.3,51,3.2,27,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,12.4,81,9.3,11.9,0.0,0.0,0.0,1004.5,45,2.2,9,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,11.4,85,8.9,10.9,0.0,0.0,0.0,1004.5,38,1.5,14,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,12.3,79,8.7,11.9,0.0,0.0,0.0,1004.4,0,0.4,360,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,12.0,81,8.9,11.4,0.0,0.0,0.0,1004.2,0,2.3,108,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,10.9,87,8.8,10.2,0.0,0.0,0.0,1004.1,0,2.5,278,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,8.5,94,7.6,7.4,0.0,0.0,0.0,1003.9,0,3.3,347,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,8.0,96,7.4,7.0,0.0,0.0,0.0,1003.4,0,2.3,39,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,8.8,96,8.2,8.2,0.0,0.0,0.0,1003.3,1,1.1,162,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,7.1,100,7.1,5.9,0.0,0.0,0.0,1003.7,100,3.3,229,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,6.4,100,6.4,4.9,0.0,0.0,0.0,1004.1,100,4.2,340,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,7.0,99,6.9,5.7,0.0,0.0,0.0,1004.8,85,3.6,6,0.0,0.0,0.0,0.0
2020-11-09 08:00:00,8.6,95,7.9,7.6,0.0,0.0,0.0,1005.4,57,2.6,16,68.0,45.0,23.0,68.0
2020-11-09 09:00:00,11.8,85,9.4,11.5,0.0,0.0,0.0,1005.4,0,0.7,180,229.0,178.0,51.0,229.0
2020-11-09 10:00:00,15.3,73,10.5,15.1,0.0,0.0,0.0,1005.1,0,2.3,198,379.0,315.0,64.0,379.0
2020-11-09 11:00:00,18.3,64,11.3,18.2,0.0,0.0,0.0,1004.7,0,3.0,194,489.0,418.0,71.0,489.0
2020-11-09 12:00:00,20.7,55,11.4,20.6,0.0,0.0,0.0,1003.7,0,3.3,193,546.0,473.0,73.0,546.0
2020-11-09 13:00:00,22.1,51,11.5,22.0,0.0,0.0,0.0,1002.6,0,3.6,174,544.0,471.0,73.0,544.0
2020-11-09 14:00:00,23.1,47,11.2,23.1,0.0,0.0,0.0,1001.7,0,2.5,172,483.0,413.0,70.0,483.0
2020-11-09 15:00:00,23.3,48,11.6,23.6,0.0,0.0,0.0,1001.1,0,1.1,90,370.0,306.0,64.0,370.0
2020-11-09 16:00:00,20.7,74,15.8,22.2,0.0,0.0,0.0,1000.8,0,3.0,346,217.0,166.0,51.0,217.0
2020-11-09 17:00:00,17.3,72,12.3,17.2,0.0,0.0,0.0,1000.1,0,5.8,94,59.0,39.0,20.0,59.0
2020-11-09 18:00:00,16.2,75,11.7,15.8,0.0,0.0,0.0,1000.4,0,5.9,128,0.0,0.0,0.0,0.0
2020-11-09 19:00:00,15.6,78,11.7,15.1,0.0,0.0,0.0,1000.4,0,7.1,135,0.0,0.0,0.0,0.0
2020-11-09 20:00:00,15.6,80,12.2,15.4,0.0,0.0,0.0,1000.4,0,5.7,145,0.0,0.0,0.0,0.0
2020-11-09 21:00:00,14.2,85,11.6,13.8,0.0,0.0,0.0,1000.5,0,5.7,162,0.0,0.0,0.0,0.0
2020-11-09 22:00:00,13.2,87,11.1,12.6,0.0,0.0,0.0,1000.5,0,6.2,170,0.0,0.0,0.0,0.0
2020-11-09 23:00:00,12.0,91,10.5,11.0,0.0,0.0,0.0,1000.0,0,7.3,169,0.0,0.0,0.0,0.0
2020-11-10 00:00:00,13.5,88,11.5,13.1,0.0,0.0,0.0,999.9,0,5.8,184,0.0,0.0,0.0,0.0
2020-11-10 01:00:00,11.4,94,10.5,10.7,0.0,0.0,0.0,999.8,0,5.8,176,0.0,0.0,0.0,0.0
2020-11-10 02:00:00,11.4,95,10.6,10.8,0.0,0.0,0.0,999.5,0,5.6,165,0.0,0.0,0.0,0.0
