time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-09 18:00:00,15.6,84,12.9,15.0,0.0,0.0,0.0,1006.0,0,10.4,166,0.0,0.0,0.0,0.0
2020-11-09 19:00:00,14.8,84,12.1,14.0,0.0,0.0,0.0,1005.7,0,9.8,163,0.0,0.0,0.0,0.0
2020-11-09 20:00:00,14.4,87,12.3,13.9,0.0,0.0,0.0,1005.9,0,8.3,182,0.0,0.0,0.0,0.0
2020-11-09 21:00:00,13.6,89,11.8,13.0,0.0,0.0,0.0,1005.9,0,7.6,177,0.0,0.0,0.0,0.0
2020-11-09 22:00:00,13.0,91,11.5,12.4,0.0,0.0,0.0,1006.1,0,7.2,177,0.0,0.0,0.0,0.0
2020-11-09 23:00:00,12.3,93,11.2,11.8,0.0,0.0,0.0,1005.8,0,6.5,180,0.0,0.0,0.0,0.0
2020-11-10 00:00:00,12.5,95,11.7,11.8,0.0,0.0,0.0,1005.6,0,8.3,178,0.0,0.0,0.0,0.0
2020-11-10 01:00:00,12.5,96,11.8,11.7,0.0,0.0,0.0,1005.3,0,9.4,178,0.0,0.0,0.0,0.0
2020-11-10 02:00:00,12.3,96,11.8,11.6,0.0,0.0,0.0,1005.1,0,8.6,180,0.0,0.0,0.0,0.0
2020-11-10 03:00:00,12.0,97,11.5,11.3,0.0,0.0,0.0,1004.8,1,7.9,183,0.0,0.0,0.0,0.0
2020-11-10 04:00:00,9.9,99,9.8,8.7,0.0,0.0,0.0,1004.4,1,8.3,185,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,9.1,100,9.1,7.5,0.0,0.0,0.0,1004.3,8,9.5,189,0.0,0.0,0.0,0.0
2020-11-10 06:00:00,8.6,100,8.6,6.8,0.0,0.0,0.0,1004.2,100,9.4,198,0.0,0.0,0.0,0.0
2020-11-10 07:00:00,10.1,100,10.0,9.2,0.0,0.0,0.0,1004.9,100,6.3,204,0.0,0.0,0.0,0.0
2020-11-10 08:00:00,10.9,99,10.7,10.1,0.0,0.0,0.0,1005.2,100,7.1,225,58.0,30.0,28.0,58.0
2020-11-10 09:00:00,12.0,97,11.6,11.8,0.0,0.0,0.0,1005.3,100,4.7,212,164.0,91.0,73.0,164.0
2020-11-10 10:00:00,13.3,95,12.5,13.3,0.0,0.0,0.0,1004.9,100,5.0,201,219.0,68.0,151.0,219.0
2020-11-10 11:00:00,15.3,88,13.4,15.6,0.0,0.0,0.0,1004.5,100,5.5,203,290.0,88.0,202.0,290.0
2020-11-10 12:00:00,18.1,78,14.2,18.4,0.0,0.0,0.0,1003.5,100,7.4,209,427.0,276.0,151.0,427.0
2020-11-10 13:00:00,20.3,69,14.4,20.5,0.0,0.0,0.0,1002.5,30,8.9,201,482.0,379.0,103.0,482.0
2020-11-10 14:00:00,21.7,62,14.1,21.0,0.0,0.0,0.0,1001.7,39,13.9,201,423.0,338.0,85.0,423.0
2020-11-10 15:00:00,22.1,60,14.0,21.9,0.0,0.0,0.0,1000.9,34,10.1,180,276.0,200.0,76.0,276.0
2020-11-10 16:00:00,20.7,69,14.8,20.6,0.0,0.0,0.0,1000.6,25,12.0,164,148.0,85.0,63.0,148.0
2020-11-10 17:00:00,18.9,74,14.1,18.2,0.0,0.0,0.0,1000.3,4,13.8,173,32.0,17.0,15.0,32.0
2020-11-10 18:00:00,17.6,79,13.9,17.1,0.0,0.0,0.0,1000.3,5,12.1,170,0.0,0.0,0.0,0.0
2020-11-10 19:00:00,17.9,79,14.1,17.3,0.0,0.0,0.0,1000.2,6,13.0,166,0.0,0.0,0.0,0.0
2020-11-10 20:00:00,17.8,82,14.6,17.4,0.0,0.0,0.0,1000.5,17,13.1,172,0.0,0.0,0.0,0.0
2020-11-10 21:00:00,17.7,86,15.3,17.3,0.0,0.0,0.0,1000.5,7,15.2,176,0.0,0.0,0.0,0.0
2020-11-10 22:00:00,17.3,90,15.6,17.0,0.0,0.0,0.0,1000.4,4,15.1,181,0.0,0.0,0.0,0.0
2020-11-10 23:00:00,17.0,91,15.6,16.7,0.0,0.0,0.0,999.8,3,15.1,180,0.0,0.0,0.0,0.0
2020-11-11 00:00:00,16.7,93,15.5,16.4,0.0,0.0,0.0,999.3,2,15.1,181,0.0,0.0,0.0,0.0
2020-11-11 01:00:00,16.5,93,15.4,16.3,0.0,0.0,0.0,999.1,7,14.5,187,0.0,0.0,0.0,0.0
2020-11-11 02:00:00,16.2,94,15.3,15.9,0.0,0.0,0.0,998.6,10,14.4,183,0.0,0.0,0.0,0.0
2020-11-11 03:00:00,16.1,95,15.3,15.7,0.0,0.0,0.0,998.3,14,14.9,187,0.0,0.0,0.0,0.0
2020-11-11 04:00:00,16.2,95,15.5,15.8,0.0,0.0,0.0,998.3,87,15.9,185,0.0,0.0,0.0,0.0
2020-11-11 05:00:00,16.9,94,16.0,16.7,0.0,0.0,0.0,997.9,100,15.6,188,0.0,0.0,0.0,0.0
2020-11-11 06:00:00,17.4,94,16.3,17.4,0.0,0.0,0.0,997.6,100,14.8,184,0.0,0.0,0.0,0.0
2020-11-11 07:00:00,18.3,93,17.2,18.8,0.0,0.0,0.0,997.4,100,14.6,189,0.0,0.0,0.0,0.0
2020-11-11 08:00:00,19.0,91,17.4,19.0,0.1,0.1,0.0,997.3,100,18.1,185,11.0,0.0,11.0,11.0
2020-11-11 09:00:00,19.2,90,17.6,19.2,0.6,0.6,0.0,997.7,100,19.2,188,34.0,7.0,27.0,34.0
2020-11-11 10:00:00,18.4,98,18.1,19.2,1.3,1.3,0.0,997.2,100,14.8,183,49.0,0.0,49.0,49.0
2020-11-11 11:00:00,18.3,99,18.1,19.1,2.4,2.4,0.0,997.3,100,15.3,188,35.0,0.0,35.0,35.0
2020-11-11 12:00:00,18.4,99,18.2,19.2,2.6,2.6,0.0,996.5,100,14.8,181,44.0,0.0,44.0,44.0
2020-11-11 13:00:00,18.3,99,18.1,19.1,3.3,3.3,0.0,995.6,100,15.3,188,57.0,0.0,57.0,57.0
2020-11-11 14:00:00,18.1,99,17.9,19.0,2.1,2.1,0.0,995.4,100,13.6,191,33.0,0.0,33.0,33.0
2020-11-11 15:00:00,18.1,99,17.9,19.2,1.6,1.6,0.0,995.1,96,12.0,187,27.0,0.0,27.0,27.0
2020-11-11 16:00:00,18.1,99,17.9,19.1,0.9,0.9,0.0,995.3,100,12.3,187,53.0,2.0,51.0,53.0
2020-11-11 17:00:00,17.5,99,17.3,18.7,2.1,2.1,0.0,995.1,100,9.4,180,2.0,0.0,2.0,2.0
2020-11-11 18:00:00,17.0,99,16.9,18.4,0.6,0.6,0.0,995.2,100,7.2,183,0.0,0.0,0.0,0.0
2020-11-11 19:00:00,17.3,99,17.2,18.7,1.2,1.2,0.0,995.2,100,7.6,185,0.0,0.0,0.0,0.0
2020-11-11 20:00:00,17.0,100,17.0,18.8,0.2,0.2,0.0,995.0,100,4.6,219,0.0,0.0,0.0,0.0
2020-11-11 21:00:00,16.2,100,16.2,17.6,0.2,0.2,0.0,995.0,100,4.9,197,0.0,0.0,0.0,0.0
2020-11-11 22:00:00,16.4,100,16.4,17.9,0.0,0.0,0.0,995.1,100,4.5,194,0.0,0.0,0.0,0.0
2020-11-11 23:00:00,15.7,100,15.7,16.9,0.0,0.0,0.0,995.3,100,5.2,254,0.0,0.0,0.0,0.0
2020-11-12 00:00:00,15.9,100,15.9,17.0,0.0,0.0,0.0,995.3,100,6.4,322,0.0,0.0,0.0,0.0
2020-11-12 01:00:00,16.9,96,16.3,16.7,0.0,0.0,0.0,995.7,100,16.4,331,0.0,0.0,0.0,0.0
2020-11-12 02:00:00,14.7,92,13.4,13.5,0.1,0.1,0.0,996.4,100,16.2,348,0.0,0.0,0.0,0.0
2020-11-12 03:00:00,13.1,86,10.8,11.1,0.1,0.1,0.0,996.7,100,15.3,352,0.0,0.0,0.0,0.0
2020-11-12 04:00:00,12.2,79,8.7,9.9,0.1,0.1,0.0,997.3,100,13.4,346,0.0,0.0,0.0,0.0
2020-11-12 05:00:00,12.0,73,7.4,9.2,0.0,0.0,0.0,997.6,100,14.8,357,0.0,0.0,0.0,0.0
2020-11-12 06:00:00,11.1,68,5.4,7.4,0.0,0.0,0.0,997.9,100,18.0,360,0.0,0.0,0.0,0.0
2020-11-12 07:00:00,10.3,80,7.0,7.4,0.0,0.0,0.0,999.3,100,14.8,1,0.0,0.0,0.0,0.0
2020-11-12 08:00:00,10.0,72,5.2,6.5,0.0,0.0,0.0,999.9,100,15.5,4,20.0,0.0,20.0,20.0
2020-11-12 09:00:00,9.5,67,3.7,5.6,0.0,0.0,0.0,1000.6,100,16.6,358,61.0,0.0,61.0,61.0
2020-11-12 10:00:00,9.1,62,2.3,4.8,0.0,0.0,0.0,1000.9,100,17.6,360,97.0,0.0,97.0,97.0
2020-11-12 11:00:00,9.2,60,1.8,4.8,0.0,0.0,0.0,1001.1,100,17.6,360,161.0,8.0,153.0,161.0
2020-11-12 12:00:00,9.7,58,1.9,5.6,0.0,0.0,0.0,1001.1,100,15.5,1,231.0,25.0,206.0,231.0
2020-11-12 13:00:00,9.8,58,2.0,6.1,0.0,0.0,0.0,1001.0,100,13.3,2,147.0,3.0,144.0,147.0
2020-11-12 14:00:00,9.9,58,2.0,6.0,0.0,0.0,0.0,1000.3,100,14.2,7,108.0,1.0,107.0,108.0
2020-11-12 15:00:00,9.8,57,1.8,5.8,0.0,0.0,0.0,1000.4,100,14.9,7,100.0,3.0,97.0,100.0
2020-11-12 16:00:00,9.1,60,1.7,5.2,0.0,0.0,0.0,999.8,100,14.5,14,52.0,0.0,52.0,52.0
2020-11-12 17:00:00,8.2,62,1.4,4.5,0.0,0.0,0.0,999.4,100,12.0,16,16.0,0.0,16.0,16.0
2020-11-12 18:00:00,7.1,68,1.5,3.8,0.0,0.0,0.0,1000.2,100,9.5,349,0.0,0.0,0.0,0.0
2020-11-12 19:00:00,6.4,71,1.6,3.0,0.0,0.0,0.0,1001.3,98,10.5,352,0.0,0.0,0.0,0.0
2020-11-12 20:00:00,5.4,75,1.3,1.9,0.0,0.0,0.0,1001.1,0,11.3,353,0.0,0.0,0.0,0.0
2020-11-12 21:00:00,4.6,79,1.2,1.3,0.0,0.0,0.0,1001.2,0,9.4,4,0.0,0.0,0.0,0.0
2020-11-12 22:00:00,3.8,83,1.2,0.6,0.0,0.0,0.0,1001.2,0,9.0,360,0.0,0.0,0.0,0.0
2020-11-12 23:00:00,3.3,85,1.0,0.2,0.0,0.0,0.0,1000.7,0,7.6,3,0.0,0.0,0.0,0.0
2020-11-13 00:00:00,2.4,90,0.9,-0.3,0.0,0.0,0.0,1000.3,0,4.7,356,0.0,0.0,0.0,0.0
2020-11-13 01:00:00,1.7,93,0.7,-1.2,0.0,0.0,0.0,999.8,0,6.6,351,0.0,0.0,0.0,0.0
2020-11-13 02:00:00,1.9,92,0.8,-0.8,0.0,0.0,0.0,999.3,0,4.3,5,0.0,0.0,0.0,0.0
2020-11-13 03:00:00,1.5,94,0.6,-1.4,0.0,0.0,0.0,998.9,2,5.9,14,0.0,0.0,0.0,0.0
2020-11-13 04:00:00,1.3,93,0.3,-1.7,0.0,0.0,0.0,998.7,6,6.1,45,0.0,0.0,0.0,0.0
2020-11-13 05:00:00,1.5,92,0.3,-1.4,0.0,0.0,0.0,998.5,90,5.4,48,0.0,0.0,0.0,0.0
2020-11-13 06:00:00,2.2,91,0.8,-0.3,0.0,0.0,0.0,998.0,84,3.6,45,0.0,0.0,0.0,0.0
2020-11-13 07:00:00,3.4,78,-0.0,1.0,0.0,0.0,0.0,998.7,91,1.5,315,0.0,0.0,0.0,0.0
2020-11-13 08:00:00,4.1,77,0.5,1.8,0.0,0.0,0.0,999.0,95,1.8,270,36.0,9.0,27.0,36.0
2020-11-13 09:00:00,5.6,74,1.4,3.0,0.0,0.0,0.0,999.0,66,4.3,204,125.0,37.0,88.0,125.0
2020-11-13 10:00:00,7.6,68,2.1,5.1,0.0,0.0,0.0,999.1,2,5.1,225,338.0,256.0,82.0,338.0
2020-11-13 11:00:00,9.5,63,2.7,7.2,0.0,0.0,0.0,998.2,0,4.2,250,449.0,368.0,81.0,449.0
2020-11-13 12:00:00,11.7,55,3.0,9.1,0.0,0.0,0.0,997.7,3,7.1,294,512.0,437.0,75.0,512.0
2020-11-13 13:00:00,12.7,50,2.5,10.2,0.0,0.0,0.0,996.3,51,5.0,291,505.0,432.0,73.0,505.0
2020-11-13 14:00:00,13.0,49,2.6,10.4,0.0,0.0,0.0,995.8,3,6.8,245,379.0,258.0,121.0,379.0
2020-11-13 15:00:00,13.3,49,2.7,10.3,0.0,0.0,0.0,995.7,2,9.2,249,318.0,253.0,65.0,318.0
2020-11-13 16:00:00,12.2,51,2.5,9.0,0.0,0.0,0.0,995.9,1,10.5,264,173.0,125.0,48.0,173.0
2020-11-13 17:00:00,10.1,53,0.9,6.3,0.0,0.0,0.0,996.6,8,12.3,265,31.0,18.0,13.0,31.0
2020-11-13 18:00:00,8.7,58,1.0,5.1,0.0,0.0,0.0,997.0,3,11.2,272,0.0,0.0,0.0,0.0
2020-11-13 19:00:00,6.9,66,0.9,3.6,0.0,0.0,0.0,998.3,2,8.6,272,0.0,0.0,0.0,0.0
2020-11-13 20:00:00,7.4,62,0.6,3.9,0.0,0.0,0.0,998.9,98,9.7,268,0.0,0.0,0.0,0.0
2020-11-13 21:00:00,8.3,59,0.7,4.9,0.0,0.0,0.0,999.4,47,9.7,270,0.0,0.0,0.0,0.0
2020-11-13 22:00:00,7.7,60,0.5,4.5,0.0,0.0,0.0,999.7,1,8.3,270,0.0,0.0,0.0,0.0
2020-11-13 23:00:00,5.6,70,0.6,2.4,0.0,0.0,0.0,999.8,2,7.9,270,0.0,0.0,0.0,0.0
2020-11-14 00:00:00,5.4,72,0.7,1.9,0.0,0.0,0.0,1000.3,10,9.7,274,0.0,0.0,0.0,0.0
2020-11-14 01:00:00,5.0,76,1.1,1.8,0.0,0.0,0.0,1000.4,5,9.0,268,0.0,0.0,0.0,0.0
2020-11-14 02:00:00,4.4,79,1.1,1.2,0.0,0.0,0.0,1000.6,3,9.0,265,0.0,0.0,0.0,0.0
2020-11-14 03:00:00,3.8,82,1.0,0.6,0.0,0.0,0.0,1000.9,10,8.6,270,0.0,0.0,0.0,0.0
2020-11-14 04:00:00,3.4,84,1.0,0.2,0.0,0.0,0.0,1001.3,80,8.6,270,0.0,0.0,0.0,0.0
2020-11-14 05:00:00,3.6,84,1.2,0.6,0.0,0.0,0.0,1001.7,90,6.8,273,0.0,0.0,0.0,0.0
2020-11-14 06:00:00,4.5,80,1.4,1.5,0.0,0.0,0.0,1002.3,41,7.6,265,0.0,0.0,0.0,0.0
2020-11-14 07:00:00,4.1,83,1.4,1.1,0.0,0.0,0.0,1003.2,76,7.3,259,0.0,0.0,0.0,0.0
2020-11-14 08:00:00,5.5,78,2.0,2.5,0.0,0.0,0.0,1003.6,84,8.4,277,47.0,21.0,26.0,47.0
2020-11-14 09:00:00,7.1,71,2.2,4.3,0.0,0.0,0.0,1004.4,70,7.6,289,142.0,59.0,83.0,142.0
2020-11-14 10:00:00,7.8,57,-0.3,4.3,0.0,0.0,0.0,1004.8,99,9.3,298,233.0,108.0,125.0,233.0
2020-11-14 11:00:00,8.2,54,-0.5,4.6,0.0,0.0,0.0,1005.1,90,10.0,291,269.0,96.0,173.0,269.0
2020-11-14 12:00:00,8.6,51,-1.1,5.0,0.0,0.0,0.0,1004.7,80,9.5,295,288.0,73.0,215.0,288.0
2020-11-14 13:00:00,9.1,47,-1.5,5.5,0.0,0.0,0.0,1004.2,26,8.9,302,376.0,195.0,181.0,376.0
2020-11-14 14:00:00,9.6,45,-1.7,6.0,0.0,0.0,0.0,1003.8,2,8.5,306,439.0,356.0,83.0,439.0
2020-11-14 15:00:00,9.4,45,-1.8,6.0,0.0,0.0,0.0,1003.7,3,7.1,311,327.0,263.0,64.0,327.0
2020-11-14 16:00:00,8.0,68,2.4,5.5,0.0,0.0,0.0,1004.2,93,5.0,330,175.0,127.0,48.0,175.0
2020-11-14 17:00:00,6.1,60,-1.1,3.0,0.0,0.0,0.0,1004.4,100,5.6,45,29.0,15.0,14.0,29.0
2020-11-14 18:00:00,4.3,70,-0.7,1.1,0.0,0.0,0.0,1004.6,95,6.6,99,0.0,0.0,0.0,0.0
2020-11-14 19:00:00,4.5,76,0.5,1.5,0.0,0.0,0.0,1005.1,100,6.2,159,0.0,0.0,0.0,0.0
2020-11-14 20:00:00,3.2,83,0.6,-0.2,0.0,0.0,0.0,1004.9,90,9.4,140,0.0,0.0,0.0,0.0
2020-11-14 21:00:00,2.4,85,0.1,-1.0,0.0,0.0,0.0,1004.8,7,8.9,111,0.0,0.0,0.0,0.0
2020-11-14 22:00:00,1.3,88,-0.5,-1.9,0.0,0.0,0.0,1005.2,2,6.9,84,0.0,0.0,0.0,0.0
2020-11-14 23:00:00,1.7,87,-0.3,-1.4,0.0,0.0,0.0,1005.3,62,6.1,93,0.0,0.0,0.0,0.0
2020-11-15 00:00:00,2.2,83,-0.5,-0.8,0.0,0.0,0.0,1004.6,2,5.4,94,0.0,0.0,0.0,0.0
2020-11-15 01:00:00,2.0,79,-1.2,-1.2,0.0,0.0,0.0,1004.1,47,6.6,99,0.0,0.0,0.0,0.0
2020-11-15 02:00:00,3.0,72,-1.7,-0.5,0.0,0.0,0.0,1003.6,94,7.3,123,0.0,0.0,0.0,0.0
2020-11-15 03:00:00,3.7,67,-1.9,0.2,0.0,0.0,0.0,1003.0,94,7.4,137,0.0,0.0,0.0,0.0
2020-11-15 04:00:00,4.4,63,-1.9,0.8,0.0,0.0,0.0,1002.8,100,8.1,135,0.0,0.0,0.0,0.0
2020-11-15 05:00:00,5.7,57,-2.2,1.7,0.0,0.0,0.0,1002.0,85,10.3,151,0.0,0.0,0.0,0.0
2020-11-15 06:00:00,5.7,57,-2.1,1.4,0.0,0.0,0.0,1001.0,99,12.5,141,0.0,0.0,0.0,0.0
2020-11-15 07:00:00,6.0,58,-1.7,1.2,0.0,0.0,0.0,1000.3,43,16.6,146,0.0,0.0,0.0,0.0
2020-11-15 08:00:00,6.5,62,-0.3,2.1,0.0,0.0,0.0,999.8,79,15.0,145,43.0,23.0,20.0,43.0
2020-11-15 09:00:00,7.6,62,0.8,3.4,0.0,0.0,0.0,998.6,74,14.7,144,145.0,71.0,74.0,145.0
2020-11-15 10:00:00,9.6,63,2.8,5.5,0.0,0.0,0.0,997.1,100,16.6,150,194.0,103.0,91.0,194.0
2020-11-15 11:00:00,10.4,67,4.5,6.0,0.0,0.0,0.0,994.5,99,21.3,152,130.0,15.0,115.0,130.0
2020-11-15 12:00:00,11.0,71,6.0,7.4,0.0,0.0,0.0,992.3,100,18.4,154,112.0,9.0,103.0,112.0
2020-11-15 13:00:00,10.8,87,8.8,6.8,1.6,1.6,0.0,990.2,98,25.2,158,96.0,12.0,84.0,96.0
2020-11-15 14:00:00,11.5,90,9.9,7.5,0.4,0.4,0.0,988.1,100,27.8,163,38.0,0.0,38.0,38.0
2020-11-15 15:00:00,12.6,90,11.0,8.7,0.6,0.6,0.0,986.2,100,29.1,172,23.0,0.0,23.0,23.0
2020-11-15 16:00:00,12.4,97,12.0,9.6,1.7,1.7,0.0,984.6,97,23.9,175,18.0,1.0,17.0,18.0
2020-11-15 17:00:00,13.6,97,13.2,10.8,1.9,1.9,0.0,984.2,100,26.0,202,3.0,1.0,2.0,3.0
2020-11-15 18:00:00,12.2,93,11.2,7.7,3.0,3.0,0.0,986.7,96,33.5,258,0.0,0.0,0.0,0.0
2020-11-15 19:00:00,10.8,80,7.5,7.0,0.3,0.3,0.0,988.0,39,21.6,255,0.0,0.0,0.0,0.0
2020-11-15 20:00:00,10.9,65,4.5,5.8,0.0,0.0,0.0,989.2,39,26.1,258,0.0,0.0,0.0,0.0
2020-11-15 21:00:00,10.3,55,1.5,5.1,0.0,0.0,0.0,990.2,0,22.9,257,0.0,0.0,0.0,0.0
2020-11-15 22:00:00,9.2,52,-0.1,3.9,0.0,0.0,0.0,991.0,6,21.6,255,0.0,0.0,0.0,0.0
2020-11-15 23:00:00,8.7,51,-0.8,3.3,0.0,0.0,0.0,992.0,42,21.7,258,0.0,0.0,0.0,0.0
2020-11-16 00:00:00,8.1,50,-1.7,2.5,0.0,0.0,0.0,993.2,93,22.4,255,0.0,0.0,0.0,0.0
2020-11-16 01:00:00,8.1,49,-2.0,2.6,0.0,0.0,0.0,993.6,77,21.5,256,0.0,0.0,0.0,0.0
2020-11-16 02:00:00,7.6,49,-2.5,2.5,0.0,0.0,0.0,993.9,73,17.9,261,0.0,0.0,0.0,0.0
2020-11-16 03:00:00,6.7,52,-2.4,1.6,0.0,0.0,0.0,993.6,5,18.0,241,0.0,0.0,0.0,0.0
2020-11-16 04:00:00,5.8,58,-1.9,0.9,0.0,0.0,0.0,994.1,90,17.6,255,0.0,0.0,0.0,0.0
2020-11-16 05:00:00,5.8,59,-1.7,0.8,0.0,0.0,0.0,995.2,0,18.5,263,0.0,0.0,0.0,0.0
2020-11-16 06:00:00,4.9,59,-2.6,0.3,0.0,0.0,0.0,996.0,24,14.2,254,0.0,0.0,0.0,0.0
2020-11-16 07:00:00,5.3,54,-3.4,0.7,0.0,0.0,0.0,996.4,2,13.7,247,0.0,0.0,0.0,0.0
2020-11-16 08:00:00,5.8,55,-2.5,1.4,0.0,0.0,0.0,996.8,1,13.7,243,57.0,36.0,21.0,57.0
2020-11-16 09:00:00,6.9,50,-2.9,1.8,0.0,0.0,0.0,997.2,3,17.3,258,213.0,160.0,53.0,213.0
2020-11-16 10:00:00,7.6,47,-3.0,1.5,0.0,0.0,0.0,997.8,57,24.6,276,361.0,296.0,65.0,361.0
