datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2022-03-01T00:00:00,48806,47.35,51.15,0.04,3.76
2022-03-01T00:00:00,49052,47.35,50.18,0.03,2.8
2022-03-01T00:00:00,49955,47.35,68.95,15.15,6.45
2022-03-01T00:00:00,50828,47.35,49.77,2.39,0.03
2022-03-01T00:00:00,659723,47.35,51.14,0.06,3.73
2022-03-01T00:00:00,659724,47.35,50.98,0.06,3.57
2022-03-01T00:00:00,1048048,47.35,47.42,-1.07,1.14
2022-03-01T00:00:00,1048076,47.35,68.39,15.94,5.1
2022-03-01T00:00:00,32411433,47.35,49.62,0.45,1.82
2022-03-01T00:00:00,32411997,47.35,45.52,0.21,-2.04
2022-03-01T00:00:00,32412355,47.35,43.4,-1.81,-2.14
2022-03-01T00:00:00,34886621,47.35,48.77,1.91,-0.49
2022-03-01T00:00:00,38367927,47.35,50.19,2.43,0.41
2022-03-01T00:00:00,38367929,47.35,50.19,2.43,0.41
2022-03-01T00:00:00,40243615,47.35,49.66,2.11,0.2
2022-03-01T00:00:00,57967471,47.35,50.33,0.03,2.95
2022-03-01T00:00:00,93353977,47.35,60.14,7.79,5.0
2022-03-01T00:00:00,98370003,47.35,47.47,0.84,-0.72
2022-03-01T00:00:00,106856905,47.35,50.53,0.02,3.16
2022-03-01T00:00:00,1123180719,47.35,44.08,-1.16,-2.11
2022-03-01T00:00:00,1305131573,47.35,45.76,-0.18,-1.41
2022-03-01T00:00:00,1338424127,47.35,43.15,-1.91,-2.29
2022-03-01T00:00:00,1356152712,47.35,42.13,-5.59,0.37
2022-03-01T00:00:00,1356155763,47.35,46.89,-0.07,-0.39
2022-03-01T00:00:00,1439644392,47.35,45.2,0.21,-2.36
2022-03-01T00:00:00,1666104437,47.35,48.13,-1.6,2.38
2022-03-01T00:00:00,1666104441,47.35,49.72,2.03,0.34
2022-03-01T00:00:00,2155501828,47.35,46.48,-1.72,0.85
2022-03-01T00:00:00,2156108964,47.35,45.58,-0.13,-1.64
2022-03-01T00:00:00,2156109026,47.35,46.44,-0.06,-0.85
2022-03-01T00:00:00,2156109031,47.35,46.04,-0.61,-0.7
2022-03-01T00:00:00,2156109888,47.35,50.72,0.01,3.36
2022-03-01T00:00:00,2156111802,47.35,46.06,0.37,-1.66
2022-03-01T00:00:00,2156111867,47.35,49.22,2.19,-0.32
2022-03-01T01:00:00,48806,45.1,48.7,0.31,3.29
2022-03-01T01:00:00,49052,45.1,47.82,0.32,2.4
2022-03-01T01:00:00,49955,45.1,59.14,8.25,5.79
2022-03-01T01:00:00,50828,45.1,48.06,2.89,0.07
2022-03-01T01:00:00,659723,45.1,48.68,0.35,3.23
2022-03-01T01:00:00,659724,45.1,48.55,0.35,3.1
2022-03-01T01:00:00,1048048,45.1,45.89,-0.1,0.89
2022-03-01T01:00:00,1048076,45.1,58.49,8.85,4.54
2022-03-01T01:00:00,32411433,45.1,47.44,0.45,1.89
2022-03-01T01:00:00,32411997,45.1,43.47,0.04,-1.67
2022-03-01T01:00:00,32412355,45.1,41.09,-2.08,-1.93
2022-03-01T01:00:00,34886621,45.1,46.59,1.95,-0.46
2022-03-01T01:00:00,38367927,45.1,48.55,3.05,0.4
2022-03-01T01:00:00,38367929,45.1,48.55,3.05,0.4
2022-03-01T01:00:00,40243615,45.1,47.24,1.8,0.34
2022-03-01T01:00:00,57967471,45.1,47.96,0.33,2.53
2022-03-01T01:00:00,93353977,45.1,55.57,6.01,4.46
2022-03-01T01:00:00,98370003,45.1,45.13,0.59,-0.56
2022-03-01T01:00:00,106856905,45.1,48.13,0.32,2.71
2022-03-01T01:00:00,1123180719,45.1,42.23,-1.05,-1.82
2022-03-01T01:00:00,1305131573,45.1,43.55,-0.4,-1.15
2022-03-01T01:00:00,1338424127,45.1,41.82,-1.15,-2.13
2022-03-01T01:00:00,1356152712,45.1,39.64,-5.73,0.27
2022-03-01T01:00:00,1356155763,45.1,44.39,-0.36,-0.35
2022-03-01T01:00:00,1439644392,45.1,43.17,0.05,-1.98
2022-03-01T01:00:00,1666104437,45.1,45.61,-1.8,2.31
2022-03-01T01:00:00,1666104441,45.1,46.74,1.29,0.35
2022-03-01T01:00:00,2155501828,45.1,44.97,-0.71,0.58
2022-03-01T01:00:00,2156108964,45.1,43.3,-0.41,-1.39
2022-03-01T01:00:00,2156109026,45.1,44.05,-0.35,-0.7
2022-03-01T01:00:00,2156109031,45.1,43.69,-0.71,-0.7
2022-03-01T01:00:00,2156109888,45.1,48.27,0.29,2.88
2022-03-01T01:00:00,2156111802,45.1,43.81,0.14,-1.43
2022-03-01T01:00:00,2156111867,45.1,47.57,2.75,-0.28
2022-03-01T02:00:00,48806,43.89,47.94,0.55,3.5
2022-03-01T02:00:00,49052,43.89,47.17,0.57,2.71
2022-03-01T02:00:00,49955,43.89,56.77,7.04,5.84
2022-03-01T02:00:00,50828,43.89,47.12,3.09,0.14
2022-03-01T02:00:00,659723,43.89,47.98,0.58,3.51
2022-03-01T02:00:00,659724,43.89,47.84,0.58,3.37
2022-03-01T02:00:00,1048048,43.89,45.48,0.38,1.21
2022-03-01T02:00:00,1048076,43.89,55.64,7.07,4.68
2022-03-01T02:00:00,32411433,43.89,46.2,0.45,1.86
2022-03-01T02:00:00,32411997,43.89,42.24,0.04,-1.69
2022-03-01T02:00:00,32412355,43.89,39.43,-2.38,-2.08
2022-03-01T02:00:00,34886621,43.89,45.37,1.98,-0.5
2022-03-01T02:00:00,38367927,43.89,47.43,3.13,0.41
2022-03-01T02:00:00,38367929,43.89,47.43,3.13,0.41
2022-03-01T02:00:00,40243615,43.89,45.83,1.8,0.14
2022-03-01T02:00:00,57967471,43.89,47.28,0.57,2.82
2022-03-01T02:00:00,93353977,43.89,52.61,4.16,4.56
2022-03-01T02:00:00,98370003,43.89,43.78,0.6,-0.71
2022-03-01T02:00:00,106856905,43.89,47.45,0.58,2.98
2022-03-01T02:00:00,1123180719,43.89,41.25,-0.78,-1.86
2022-03-01T02:00:00,1305131573,43.89,42.13,-0.51,-1.25
