datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2023-12-01T00:00:00,48806,33.07,26.43,-7.43,0.79
2023-12-01T00:00:00,49052,33.07,25.98,-7.56,0.47
2023-12-01T00:00:00,49955,33.07,27.84,-8.51,3.28
2023-12-01T00:00:00,50828,33.07,38.51,3.96,1.48
2023-12-01T00:00:00,659723,33.07,26.34,-7.74,1.01
2023-12-01T00:00:00,659724,33.07,26.3,-7.74,0.97
2023-12-01T00:00:00,1048048,33.07,28.06,-4.45,-0.56
2023-12-01T00:00:00,1048076,33.07,27.98,-7.07,1.98
2023-12-01T00:00:00,32411433,33.07,35.73,1.54,1.12
2023-12-01T00:00:00,32411997,33.07,32.67,1.32,-1.72
2023-12-01T00:00:00,32412355,33.07,32.51,1.12,-1.68
2023-12-01T00:00:00,34886621,33.07,36.51,2.44,1.0
2023-12-01T00:00:00,38367927,33.07,37.23,2.66,1.5
2023-12-01T00:00:00,38367929,33.07,37.23,2.66,1.5
2023-12-01T00:00:00,40243615,33.07,34.73,1.04,0.62
2023-12-01T00:00:00,57967471,33.07,25.72,-7.8,0.45
2023-12-01T00:00:00,93353977,33.07,28.28,-5.96,1.17
2023-12-01T00:00:00,98370003,33.07,33.41,0.96,-0.62
2023-12-01T00:00:00,106856905,33.07,25.98,-7.58,0.49
2023-12-01T00:00:00,1123180719,33.07,33.65,1.28,-0.7
2023-12-01T00:00:00,1305131573,33.07,33.62,1.17,-0.62
2023-12-01T00:00:00,1338424127,33.07,42.14,10.62,-1.55
2023-12-01T00:00:00,1356152712,33.07,34.36,1.03,0.26
2023-12-01T00:00:00,1356155763,33.07,32.76,0.5,-0.81
2023-12-01T00:00:00,1439644392,33.07,32.43,1.33,-1.97
2023-12-01T00:00:00,1666104437,33.07,35.01,0.91,1.03
2023-12-01T00:00:00,1666104441,33.07,33.66,0.89,-0.3
2023-12-01T00:00:00,2155501828,33.07,27.98,-4.69,-0.4
2023-12-01T00:00:00,2156108964,33.07,33.06,1.08,-1.09
2023-12-01T00:00:00,2156109026,33.07,33.8,0.83,-0.1
2023-12-01T00:00:00,2156109031,33.07,34.57,2.55,-1.05
2023-12-01T00:00:00,2156109888,33.07,26.29,-7.55,0.77
2023-12-01T00:00:00,2156111802,33.07,32.98,1.08,-1.17
2023-12-01T00:00:00,2156111867,33.07,36.7,2.58,1.05
2023-12-01T00:00:00,2156113094,33.07,38.1,3.13,1.9
2023-12-01T00:00:00,2156113295,33.07,33.71,0.98,-0.34
2023-12-01T00:00:00,2156113436,33.07,29.4,-4.2,0.53
2023-12-01T00:00:00,2156113572,33.07,27.46,-6.73,1.12
2023-12-01T01:00:00,48806,32.0,25.4,-7.18,0.58
2023-12-01T01:00:00,49052,32.0,24.77,-7.52,0.29
2023-12-01T01:00:00,49955,32.0,26.31,-8.47,2.78
2023-12-01T01:00:00,50828,32.0,37.5,4.11,1.39
2023-12-01T01:00:00,659723,32.0,25.05,-7.73,0.78
2023-12-01T01:00:00,659724,32.0,25.02,-7.73,0.75
2023-12-01T01:00:00,1048048,32.0,27.07,-4.27,-0.66
2023-12-01T01:00:00,1048076,32.0,26.09,-7.54,1.63
2023-12-01T01:00:00,32411433,32.0,34.89,1.64,1.25
2023-12-01T01:00:00,32411997,32.0,31.76,1.28,-1.52
2023-12-01T01:00:00,32412355,32.0,31.55,1.07,-1.52
2023-12-01T01:00:00,34886621,32.0,35.52,2.56,0.96
2023-12-01T01:00:00,38367927,32.0,36.29,2.78,1.51
2023-12-01T01:00:00,38367929,32.0,36.29,2.78,1.51
2023-12-01T01:00:00,40243615,32.0,33.64,0.98,0.66
2023-12-01T01:00:00,57967471,32.0,24.54,-7.73,0.27
2023-12-01T01:00:00,93353977,32.0,27.26,-5.72,0.98
2023-12-01T01:00:00,98370003,32.0,32.35,0.87,-0.52
2023-12-01T01:00:00,106856905,32.0,24.76,-7.54,0.3
2023-12-01T01:00:00,1123180719,32.0,32.59,1.24,-0.65
2023-12-01T01:00:00,1305131573,32.0,32.62,1.11,-0.49
2023-12-01T01:00:00,1338424127,32.0,41.8,11.19,-1.39
2023-12-01T01:00:00,1356152712,32.0,33.33,0.99,0.34
2023-12-01T01:00:00,1356155763,32.0,30.91,-0.3,-0.79
2023-12-01T01:00:00,1439644392,32.0,31.53,1.28,-1.75
2023-12-01T01:00:00,1666104437,32.0,33.91,0.85,1.06
2023-12-01T01:00:00,1666104441,32.0,32.59,0.81,-0.22
2023-12-01T01:00:00,2155501828,32.0,26.95,-4.51,-0.54
2023-12-01T01:00:00,2156108964,32.0,32.05,0.99,-0.94
2023-12-01T01:00:00,2156109026,32.0,32.67,0.67,0.0
2023-12-01T01:00:00,2156109031,32.0,33.67,2.55,-0.88
2023-12-01T01:00:00,2156109888,32.0,25.07,-7.48,0.55
2023-12-01T01:00:00,2156111802,32.0,31.97,1.01,-1.04
2023-12-01T01:00:00,2156111867,32.0,35.76,2.7,1.06
2023-12-01T01:00:00,2156113094,32.0,37.07,3.26,1.81
2023-12-01T01:00:00,2156113295,32.0,32.66,0.88,-0.22
2023-12-01T01:00:00,2156113436,32.0,28.35,-4.04,0.39
2023-12-01T01:00:00,2156113572,32.0,26.35,-6.56,0.91
2023-12-01T02:00:00,48806,28.89,25.51,-3.85,0.47
2023-12-01T02:00:00,49052,28.89,25.56,-3.54,0.21
2023-12-01T02:00:00,49955,28.89,27.05,-4.07,2.23
2023-12-01T02:00:00,50828,28.89,32.03,1.94,1.2
2023-12-01T02:00:00,659723,28.89,25.96,-3.57,0.64
2023-12-01T02:00:00,659724,28.89,25.93,-3.57,0.61
2023-12-01T02:00:00,1048048,28.89,26.14,-2.13,-0.62
2023-12-01T02:00:00,1048076,28.89,26.57,-3.6,1.28
2023-12-01T02:00:00,32411433,28.89,30.9,0.76,1.25
2023-12-01T02:00:00,32411997,28.89,28.27,0.65,-1.27
2023-12-01T02:00:00,32412355,28.89,28.12,0.55,-1.32
2023-12-01T02:00:00,34886621,28.89,31.03,1.2,0.94
2023-12-01T02:00:00,38367927,28.89,31.62,1.31,1.42
2023-12-01T02:00:00,38367929,28.89,31.62,1.31,1.42
2023-12-01T02:00:00,40243615,28.89,30.01,0.51,0.61
2023-12-01T02:00:00,57967471,28.89,25.34,-3.73,0.18
2023-12-01T02:00:00,93353977,28.89,26.79,-2.94,0.84
2023-12-01T02:00:00,98370003,28.89,28.9,0.47,-0.46
2023-12-01T02:00:00,106856905,28.89,25.55,-3.55,0.21
2023-12-01T02:00:00,1123180719,28.89,29.12,0.63,-0.4
2023-12-01T02:00:00,1305131573,28.89,29.07,0.57,-0.39
2023-12-01T02:00:00,1338424127,28.89,32.76,5.17,-1.3
2023-12-01T02:00:00,1356152712,28.89,29.71,0.51,0.31
2023-12-01T02:00:00,1356155763,28.89,28.7,0.59,-0.78
2023-12-01T02:00:00,1439644392,28.89,28.06,0.65,-1.48
2023-12-01T02:00:00,1666104437,28.89,30.36,0.45,1.02
2023-12-01T02:00:00,1666104441,28.89,29.18,0.44,-0.15
2023-12-01T02:00:00,2155501828,28.89,26.1,-2.25,-0.54
2023-12-01T02:00:00,2156108964,28.89,28.61,0.53,-0.81
2023-12-01T02:00:00,2156109026,28.89,29.3,0.4,0.01
2023-12-01T02:00:00,2156109031,28.89,29.39,1.14,-0.64
2023-12-01T02:00:00,2156109888,28.89,25.74,-3.58,0.43
2023-12-01T02:00:00,2156111802,28.89,28.51,0.53,-0.91
2023-12-01T02:00:00,2156111867,28.89,31.19,1.27,1.03
2023-12-01T02:00:00,2156113094,28.89,32.03,1.54,1.6
2023-12-01T02:00:00,2156113295,28.89,29.18,0.48,-0.19
2023-12-01T02:00:00,2156113436,28.89,27.17,-2.01,0.29
2023-12-01T02:00:00,2156113572,28.89,26.39,-3.3,0.8
2023-12-01T03:00:00,48806,27.4,27.09,-0.77,0.46
2023-12-01T03:00:00,49052,27.4,27.93,0.3,0.23
2023-12-01T03:00:00,49955,27.4,30.08,0.11,2.57
2023-12-01T03:00:00,50828,27.4,28.45,0.0,1.05
2023-12-01T03:00:00,659723,27.4,28.5,0.47,0.63
2023-12-01T03:00:00,659724,27.4,28.47,0.47,0.6
2023-12-01T03:00:00,1048048,27.4,26.86,0.0,-0.54
2023-12-01T03:00:00,1048076,27.4,29.21,0.11,1.7
2023-12-01T03:00:00,32411433,27.4,28.43,0.0,1.03
2023-12-01T03:00:00,32411997,27.4,26.12,0.0,-1.28
2023-12-01T03:00:00,32412355,27.4,26.07,0.0,-1.33
2023-12-01T03:00:00,34886621,27.4,28.14,0.0,0.74
2023-12-01T03:00:00,38367927,27.4,28.61,0.0,1.21
2023-12-01T03:00:00,38367929,27.4,28.61,0.0,1.21
2023-12-01T03:00:00,40243615,27.4,28.0,0.0,0.6
2023-12-01T03:00:00,57967471,27.4,27.69,0.09,0.2
2023-12-01T03:00:00,93353977,27.4,27.96,-0.2,0.76
2023-12-01T03:00:00,98370003,27.4,27.12,0.0,-0.28
2023-12-01T03:00:00,106856905,27.4,27.96,0.32,0.24
2023-12-01T03:00:00,1123180719,27.4,26.88,0.0,-0.52
2023-12-01T03:00:00,1305131573,27.4,26.94,0.0,-0.46
2023-12-01T03:00:00,1338424127,27.4,26.23,0.0,-1.17
2023-12-01T03:00:00,1356152712,27.4,27.58,0.0,0.18
2023-12-01T03:00:00,1356155763,27.4,26.92,0.06,-0.54
2023-12-01T03:00:00,1439644392,27.4,25.93,0.0,-1.47
2023-12-01T03:00:00,1666104437,27.4,28.78,0.0,1.38
2023-12-01T03:00:00,1666104441,27.4,27.61,0.0,0.21
2023-12-01T03:00:00,2155501828,27.4,26.88,0.0,-0.52
2023-12-01T03:00:00,2156108964,27.4,26.58,0.0,-0.82
2023-12-01T03:00:00,2156109026,27.4,27.39,0.0,-0.01
2023-12-01T03:00:00,2156109031,27.4,26.8,-0.05,-0.55
2023-12-01T03:00:00,2156109888,27.4,28.0,0.16,0.44
2023-12-01T03:00:00,2156111802,27.4,26.54,0.0,-0.86
2023-12-01T03:00:00,2156111867,27.4,28.25,0.0,0.85
2023-12-01T03:00:00,2156113094,27.4,28.82,0.0,1.42
2023-12-01T03:00:00,2156113295,27.4,27.39,0.0,-0.01
2023-12-01T03:00:00,2156113436,27.4,27.68,0.0,0.28
2023-12-01T03:00:00,2156113572,27.4,28.01,-0.17,0.78
2023-12-01T04:00:00,48806,26.11,25.91,-0.61,0.41
2023-12-01T04:00:00,49052,26.11,26.55,0.24,0.2
2023-12-01T04:00:00,49955,26.11,28.37,0.09,2.17
2023-12-01T04:00:00,50828,26.11,27.19,0.0,1.08
2023-12-01T04:00:00,659723,26.11,27.04,0.38,0.55
2023-12-01T04:00:00,659724,26.11,27.01,0.38,0.52
2023-12-01T04:00:00,1048048,26.11,25.63,0.0,-0.48
2023-12-01T04:00:00,1048076,26.11,27.66,0.09,1.46
2023-12-01T04:00:00,32411433,26.11,27.13,0.0,1.02
2023-12-01T04:00:00,32411997,26.11,25.0,0.0,-1.11
2023-12-01T04:00:00,32412355,26.11,24.78,0.0,-1.33
2023-12-01T04:00:00,34886621,26.11,26.74,0.0,0.63
2023-12-01T04:00:00,38367927,26.11,27.23,0.0,1.12
2023-12-01T04:00:00,38367929,26.11,27.23,0.0,1.12
2023-12-01T04:00:00,40243615,26.11,26.59,0.0,0.48
2023-12-01T04:00:00,57967471,26.11,26.35,0.07,0.17
2023-12-01T04:00:00,93353977,26.11,26.69,-0.17,0.75
2023-12-01T04:00:00,98370003,26.11,25.81,0.0,-0.3
2023-12-01T04:00:00,106856905,26.11,26.55,0.26,0.18
2023-12-01T04:00:00,1123180719,26.11,25.57,0.0,-0.54
2023-12-01T04:00:00,1305131573,26.11,25.63,0.0,-0.48
2023-12-01T04:00:00,1338424127,26.11,25.0,0.0,-1.11
2023-12-01T04:00:00,1356152712,26.11,26.18,0.0,0.07
2023-12-01T04:00:00,1356155763,26.11,26.27,0.62,-0.46
2023-12-01T04:00:00,1439644392,26.11,24.85,0.0,-1.26
2023-12-01T04:00:00,1666104437,26.11,27.5,0.0,1.39
2023-12-01T04:00:00,1666104441,26.11,26.36,0.0,0.25
2023-12-01T04:00:00,2155501828,26.11,25.6,0.0,-0.51
2023-12-01T04:00:00,2156108964,26.11,25.35,0.0,-0.76
2023-12-01T04:00:00,2156109026,26.11,26.08,0.0,-0.03
2023-12-01T04:00:00,2156109031,26.11,25.45,-0.16,-0.5
2023-12-01T04:00:00,2156109888,26.11,26.61,0.13,0.37
2023-12-01T04:00:00,2156111802,26.11,25.29,0.0,-0.82
2023-12-01T04:00:00,2156111867,26.11,26.88,0.0,0.77
2023-12-01T04:00:00,2156113094,26.11,27.45,0.0,1.34
2023-12-01T04:00:00,2156113295,26.11,26.07,0.0,-0.04
2023-12-01T04:00:00,2156113436,26.11,26.36,0.0,0.25
2023-12-01T04:00:00,2156113572,26.11,26.66,-0.13,0.68
2023-12-01T05:00:00,48806,25.82,23.52,-2.88,0.58
2023-12-01T05:00:00,49052,25.82,23.48,-2.71,0.37
2023-12-01T05:00:00,49955,25.82,26.79,-1.59,2.56
2023-12-01T05:00:00,50828,25.82,29.04,1.96,1.26
2023-12-01T05:00:00,659723,25.82,23.79,-2.73,0.7
2023-12-01T05:00:00,659724,25.82,23.76,-2.73,0.67
2023-12-01T05:00:00,1048048,25.82,23.96,-1.58,-0.28
2023-12-01T05:00:00,1048076,25.82,24.84,-2.75,1.77
2023-12-01T05:00:00,32411433,25.82,28.09,0.91,1.36
2023-12-01T05:00:00,32411997,25.82,25.76,0.84,-0.9
2023-12-01T05:00:00,32412355,25.82,24.8,0.74,-1.76
2023-12-01T05:00:00,34886621,25.82,27.64,1.28,0.54
2023-12-01T05:00:00,38367927,25.82,28.51,1.38,1.31
2023-12-01T05:00:00,38367929,25.82,28.51,1.38,1.31
2023-12-01T05:00:00,40243615,25.82,26.58,0.73,0.03
2023-12-01T05:00:00,57967471,25.82,23.3,-2.85,0.33
2023-12-01T05:00:00,93353977,25.82,24.54,-2.22,0.94
2023-12-01T05:00:00,98370003,25.82,25.98,0.71,-0.55
