datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2025-05-01T00:00:00,48806,90.85,47.88,-42.4,-0.57
2025-05-01T00:00:00,49052,90.85,46.32,-43.85,-0.68
2025-05-01T00:00:00,49955,90.85,48.5,-45.42,3.07
2025-05-01T00:00:00,50828,90.85,98.82,4.23,3.74
2025-05-01T00:00:00,659723,90.85,47.2,-44.19,0.54
2025-05-01T00:00:00,659724,90.85,47.18,-44.19,0.52
2025-05-01T00:00:00,1048048,90.85,48.08,-38.67,-4.1
2025-05-01T00:00:00,1048076,90.85,46.61,-45.77,1.53
2025-05-01T00:00:00,32411433,90.85,99.27,6.16,2.26
2025-05-01T00:00:00,32411997,90.85,83.85,-3.94,-3.06
2025-05-01T00:00:00,32412355,90.85,82.44,-5.42,-2.99
2025-05-01T00:00:00,34886621,90.85,111.34,16.59,3.9
2025-05-01T00:00:00,38367927,90.85,114.88,20.35,3.68
2025-05-01T00:00:00,38367929,90.85,114.88,20.35,3.68
2025-05-01T00:00:00,40243615,90.85,86.37,-6.25,1.77
2025-05-01T00:00:00,57967471,90.85,46.38,-43.88,-0.59
2025-05-01T00:00:00,93353977,90.85,49.78,-40.39,-0.68
2025-05-01T00:00:00,98370003,90.85,86.41,-5.82,1.38
2025-05-01T00:00:00,106856905,90.85,46.82,-43.85,-0.18
2025-05-01T00:00:00,1123180719,90.85,88.79,0.66,-2.72
2025-05-01T00:00:00,1305131573,90.85,84.97,-5.22,-0.66
2025-05-01T00:00:00,1338424127,90.85,81.15,-11.37,1.67
2025-05-01T00:00:00,1356152712,90.85,83.92,-5.97,-0.96
2025-05-01T00:00:00,1356155763,90.85,76.86,-12.69,-1.3
2025-05-01T00:00:00,1439644392,90.85,83.87,-3.88,-3.1
2025-05-01T00:00:00,1666104437,90.85,84.51,-6.95,0.61
2025-05-01T00:00:00,1666104441,90.85,82.96,-7.18,-0.71
2025-05-01T00:00:00,2155501828,90.85,47.43,-38.74,-4.68
2025-05-01T00:00:00,2156108964,90.85,87.5,-2.72,-0.63
2025-05-01T00:00:00,2156109026,90.85,83.27,-8.08,0.5
2025-05-01T00:00:00,2156109031,90.85,78.42,-12.09,-0.34
2025-05-01T00:00:00,2156109888,90.85,47.27,-44.0,0.42
2025-05-01T00:00:00,2156111802,90.85,83.94,-5.78,-1.13
2025-05-01T00:00:00,2156111867,90.85,112.66,19.06,2.75
