datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2021-07-01T00:00:00,48806,54.77,55.89,-0.23,1.35
2021-07-01T00:00:00,49052,54.77,55.16,-0.23,0.62
2021-07-01T00:00:00,49955,54.77,62.71,3.38,4.56
2021-07-01T00:00:00,50828,54.77,54.2,-0.23,-0.34
2021-07-01T00:00:00,659723,54.77,56.31,-0.23,1.77
2021-07-01T00:00:00,659724,54.77,56.29,-0.23,1.75
2021-07-01T00:00:00,1048048,54.77,57.87,5.65,-2.55
2021-07-01T00:00:00,1048076,54.77,57.99,1.01,2.21
2021-07-01T00:00:00,32411433,54.77,56.72,-0.1,2.05
2021-07-01T00:00:00,32411997,54.77,52.68,-0.23,-1.86
2021-07-01T00:00:00,32412355,54.77,54.3,-0.23,-0.24
2021-07-01T00:00:00,34886621,54.77,54.48,-0.23,-0.06
2021-07-01T00:00:00,38367927,54.77,53.76,-0.23,-0.78
2021-07-01T00:00:00,38367929,54.77,53.76,-0.23,-0.78
2021-07-01T00:00:00,40243615,54.77,69.94,12.06,3.11
2021-07-01T00:00:00,57967471,54.77,55.73,0.2,0.76
2021-07-01T00:00:00,93353977,54.77,56.71,-0.23,2.17
2021-07-01T00:00:00,98370003,54.77,56.01,-0.23,1.47
2021-07-01T00:00:00,106856905,54.77,55.31,-0.23,0.77
2021-07-01T00:00:00,1123180719,54.77,37.38,-14.7,-2.69
2021-07-01T00:00:00,1305131573,54.77,76.02,21.04,0.21
2021-07-01T00:00:00,1338424127,54.77,55.55,-0.23,1.01
2021-07-01T00:00:00,1356152712,54.77,51.23,-6.28,2.74
2021-07-01T00:00:00,1356155763,54.77,56.24,-0.23,1.7
2021-07-01T00:00:00,1439644392,54.77,51.85,-0.23,-2.69
2021-07-01T00:00:00,1666104437,54.77,56.09,-0.5,1.82
2021-07-01T00:00:00,1666104441,54.77,54.97,-0.41,0.61
2021-07-01T00:00:00,2155501828,54.77,57.38,6.03,-3.42
2021-07-01T00:00:00,2156108964,54.77,53.65,-0.23,-0.89
2021-07-01T00:00:00,2156109026,54.77,55.29,-0.23,0.75
2021-07-01T00:00:00,2156109031,54.77,54.54,-0.23,0.0
2021-07-01T00:00:00,2156109888,54.77,55.32,-1.09,1.64
2021-07-01T00:00:00,2156111802,54.77,57.78,3.85,-0.84
2021-07-01T00:00:00,2156111867,54.77,53.66,-0.23,-0.88
2021-07-01T01:00:00,48806,50.18,49.39,-1.69,0.9
2021-07-01T01:00:00,49052,50.18,48.7,-1.72,0.24
2021-07-01T01:00:00,49955,50.18,53.04,-0.14,3.0
2021-07-01T01:00:00,50828,50.18,48.5,-1.39,-0.29
2021-07-01T01:00:00,659723,50.18,49.65,-1.73,1.2
2021-07-01T01:00:00,659724,50.18,49.63,-1.73,1.18
2021-07-01T01:00:00,1048048,50.18,49.34,1.56,-2.4
2021-07-01T01:00:00,1048076,50.18,50.64,-1.22,1.68
2021-07-01T01:00:00,32411433,50.18,51.97,-0.11,1.9
2021-07-01T01:00:00,32411997,50.18,48.59,-0.11,-1.48
2021-07-01T01:00:00,32412355,50.18,49.87,-0.11,-0.2
2021-07-01T01:00:00,34886621,50.18,51.32,1.06,0.08
2021-07-01T01:00:00,38367927,50.18,51.45,1.39,-0.12
2021-07-01T01:00:00,38367929,50.18,51.45,1.39,-0.12
2021-07-01T01:00:00,40243615,50.18,57.74,4.66,2.9
2021-07-01T01:00:00,57967471,50.18,48.82,-1.72,0.36
2021-07-01T01:00:00,93353977,50.18,50.23,-1.63,1.68
2021-07-01T01:00:00,98370003,50.18,51.42,-0.11,1.35
2021-07-01T01:00:00,106856905,50.18,48.77,-1.73,0.32
2021-07-01T01:00:00,1123180719,50.18,42.26,-5.66,-2.26
2021-07-01T01:00:00,1305131573,50.18,58.54,8.14,0.22
2021-07-01T01:00:00,1338424127,50.18,50.15,-0.76,0.73
2021-07-01T01:00:00,1356152712,50.18,50.33,-2.36,2.51
2021-07-01T01:00:00,1356155763,50.18,50.67,-0.74,1.23
2021-07-01T01:00:00,1439644392,50.18,47.83,-0.11,-2.24
2021-07-01T01:00:00,1666104437,50.18,51.99,-0.11,1.92
2021-07-01T01:00:00,1666104441,50.18,50.91,-0.11,0.84
2021-07-01T01:00:00,2155501828,50.18,48.73,1.76,-3.21
2021-07-01T01:00:00,2156108964,50.18,49.34,-0.11,-0.73
2021-07-01T01:00:00,2156109026,50.18,50.2,-0.61,0.63
2021-07-01T01:00:00,2156109031,50.18,49.24,-0.79,-0.15
2021-07-01T01:00:00,2156109888,50.18,49.31,-1.95,1.08
2021-07-01T01:00:00,2156111802,50.18,51.0,1.47,-0.65
2021-07-01T01:00:00,2156111867,50.18,50.88,1.29,-0.59
2021-07-01T02:00:00,48806,42.63,42.92,0.01,0.28
2021-07-01T02:00:00,49052,42.63,42.35,0.01,-0.29
2021-07-01T02:00:00,49955,42.63,45.89,1.32,1.94
2021-07-01T02:00:00,50828,42.63,41.74,0.01,-0.9
2021-07-01T02:00:00,659723,42.63,43.1,0.01,0.46
2021-07-01T02:00:00,659724,42.63,43.08,0.01,0.44
2021-07-01T02:00:00,1048048,42.63,41.15,1.02,-2.5
