datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2021-09-01T00:00:00,48806,46.32,42.02,-3.65,-0.65
2021-09-01T00:00:00,49052,46.32,41.8,-3.42,-1.1
2021-09-01T00:00:00,49955,46.32,46.7,-2.08,2.46
2021-09-01T00:00:00,50828,46.32,48.73,2.94,-0.53
2021-09-01T00:00:00,659723,46.32,42.59,-3.36,-0.37
2021-09-01T00:00:00,659724,46.32,42.56,-3.36,-0.4
2021-09-01T00:00:00,1048048,46.32,30.78,-11.85,-3.69
2021-09-01T00:00:00,1048076,46.32,43.83,-2.97,0.48
2021-09-01T00:00:00,32411433,46.32,49.76,0.62,2.82
2021-09-01T00:00:00,32411997,46.32,45.94,0.37,-0.75
2021-09-01T00:00:00,32412355,46.32,47.43,0.23,0.88
2021-09-01T00:00:00,34886621,46.32,52.36,6.39,-0.35
2021-09-01T00:00:00,38367927,46.32,43.59,-2.54,-0.19
2021-09-01T00:00:00,38367929,46.32,43.59,-2.54,-0.19
2021-09-01T00:00:00,40243615,46.32,50.2,0.18,3.7
2021-09-01T00:00:00,57967471,46.32,41.87,-3.41,-1.04
2021-09-01T00:00:00,93353977,46.32,42.73,-3.53,-0.06
2021-09-01T00:00:00,98370003,46.32,47.79,0.08,1.39
2021-09-01T00:00:00,106856905,46.32,41.62,-3.6,-1.1
2021-09-01T00:00:00,1123180719,46.32,45.91,0.35,-0.76
2021-09-01T00:00:00,1305131573,46.32,47.86,0.25,1.29
2021-09-01T00:00:00,1338424127,46.32,44.29,-0.85,-1.18
2021-09-01T00:00:00,1356152712,46.32,49.59,0.18,3.09
2021-09-01T00:00:00,1356155763,46.32,45.81,-0.5,-0.01
2021-09-01T00:00:00,1439644392,46.32,45.68,0.37,-1.01
2021-09-01T00:00:00,1666104437,46.32,49.17,0.12,2.73
2021-09-01T00:00:00,1666104441,46.32,48.1,0.1,1.68
2021-09-01T00:00:00,2155501828,46.32,30.16,-12.02,-4.14
2021-09-01T00:00:00,2156108964,46.32,46.46,0.09,0.05
2021-09-01T00:00:00,2156109026,46.32,46.8,-0.11,0.59
2021-09-01T00:00:00,2156109031,46.32,43.68,-0.98,-1.66
2021-09-01T00:00:00,2156109888,46.32,41.31,-4.59,-0.42
2021-09-01T00:00:00,2156111802,46.32,46.72,0.18,0.22
2021-09-01T00:00:00,2156111867,46.32,47.62,1.7,-0.4
2021-09-01T01:00:00,48806,39.92,38.53,-0.73,-0.66
2021-09-01T01:00:00,49052,39.92,38.35,-0.54,-1.03
2021-09-01T01:00:00,49955,39.92,40.74,-0.73,1.55
2021-09-01T01:00:00,50828,39.92,40.29,0.62,-0.25
2021-09-01T01:00:00,659723,39.92,38.94,-0.55,-0.43
2021-09-01T01:00:00,659724,39.92,38.92,-0.55,-0.45
2021-09-01T01:00:00,1048048,39.92,28.7,-7.94,-3.28
2021-09-01T01:00:00,1048076,39.92,39.77,-0.72,0.57
2021-09-01T01:00:00,32411433,39.92,42.39,0.05,2.42
2021-09-01T01:00:00,32411997,39.92,39.33,-0.05,-0.54
2021-09-01T01:00:00,32412355,39.92,40.59,-0.08,0.75
2021-09-01T01:00:00,34886621,39.92,43.02,3.3,-0.2
2021-09-01T01:00:00,38367927,39.92,37.51,-2.34,-0.07
2021-09-01T01:00:00,38367929,39.92,37.51,-2.34,-0.07
2021-09-01T01:00:00,40243615,39.92,42.93,-0.09,3.1
2021-09-01T01:00:00,57967471,39.92,38.39,-0.55,-0.98
2021-09-01T01:00:00,93353977,39.92,39.13,-0.67,-0.12
2021-09-01T01:00:00,98370003,39.92,40.97,-0.12,1.17
2021-09-01T01:00:00,106856905,39.92,38.18,-0.73,-1.01
2021-09-01T01:00:00,1123180719,39.92,39.42,-0.05,-0.45
2021-09-01T01:00:00,1305131573,39.92,41.05,-0.08,1.21
2021-09-01T01:00:00,1338424127,39.92,38.38,-0.54,-1.0
2021-09-01T01:00:00,1356152712,39.92,42.29,-0.08,2.45
2021-09-01T01:00:00,1356155763,39.92,39.65,-0.31,0.04
2021-09-01T01:00:00,1439644392,39.92,39.13,-0.05,-0.74
2021-09-01T01:00:00,1666104437,39.92,42.39,-0.1,2.57
2021-09-01T01:00:00,1666104441,39.92,41.55,-0.11,1.74
2021-09-01T01:00:00,2155501828,39.92,28.17,-8.08,-3.67
2021-09-01T01:00:00,2156108964,39.92,39.81,-0.14,0.03
2021-09-01T01:00:00,2156109026,39.92,40.19,-0.21,0.48
2021-09-01T01:00:00,2156109031,39.92,38.04,-0.6,-1.28
2021-09-01T01:00:00,2156109888,39.92,38.36,-1.05,-0.51
