datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2022-07-01T00:00:00,48806,102.67,79.75,-21.01,-1.91
2022-07-01T00:00:00,49052,102.67,75.75,-24.42,-2.5
2022-07-01T00:00:00,49955,102.67,78.03,-27.07,2.43
2022-07-01T00:00:00,50828,102.67,116.63,13.27,0.69
2022-07-01T00:00:00,659723,102.67,75.98,-25.58,-1.11
2022-07-01T00:00:00,659724,102.67,75.82,-25.58,-1.27
2022-07-01T00:00:00,1048048,102.67,84.74,-13.15,-4.78
2022-07-01T00:00:00,1048076,102.67,74.19,-27.7,-0.78
2022-07-01T00:00:00,32411433,102.67,112.88,5.79,4.42
2022-07-01T00:00:00,32411997,102.67,105.39,5.08,-2.36
2022-07-01T00:00:00,32412355,102.67,106.7,3.87,0.16
2022-07-01T00:00:00,34886621,102.67,110.94,8.77,-0.5
2022-07-01T00:00:00,38367927,102.67,111.25,9.44,-0.86
2022-07-01T00:00:00,38367929,102.67,111.25,9.44,-0.86
2022-07-01T00:00:00,40243615,102.67,114.48,4.41,7.4
2022-07-01T00:00:00,57967471,102.67,75.6,-24.62,-2.45
2022-07-01T00:00:00,93353977,102.67,84.08,-17.52,-1.07
2022-07-01T00:00:00,98370003,102.67,108.25,4.27,1.31
2022-07-01T00:00:00,106856905,102.67,75.52,-24.49,-2.66
2022-07-01T00:00:00,1123180719,102.67,106.51,5.11,-1.27
2022-07-01T00:00:00,1305131573,102.67,108.95,4.71,1.57
2022-07-01T00:00:00,1338424127,102.67,104.85,2.98,-0.8
2022-07-01T00:00:00,1356152712,102.67,112.78,4.26,5.85
2022-07-01T00:00:00,1356155763,102.67,108.08,4.49,0.92
2022-07-01T00:00:00,1439644392,102.67,104.91,5.09,-2.85
2022-07-01T00:00:00,1666104437,102.67,113.47,4.04,6.76
2022-07-01T00:00:00,1666104441,102.67,112.07,4.0,5.4
2022-07-01T00:00:00,2155501828,102.67,84.11,-13.31,-5.25
2022-07-01T00:00:00,2156108964,102.67,106.32,4.3,-0.65
2022-07-01T00:00:00,2156109026,102.67,107.88,4.16,1.05
2022-07-01T00:00:00,2156109031,102.67,104.25,2.77,-1.19
2022-07-01T00:00:00,2156109888,102.67,77.01,-23.94,-1.72
2022-07-01T00:00:00,2156111802,102.67,106.83,4.48,-0.32
2022-07-01T00:00:00,2156111867,102.67,111.01,9.16,-0.82
2022-07-01T00:00:00,2156113094,102.67,115.71,10.96,2.08
2022-07-01T01:00:00,48806,100.09,79.07,-19.04,-1.98
2022-07-01T01:00:00,49052,100.09,75.37,-22.14,-2.58
2022-07-01T01:00:00,49955,100.09,77.78,-24.56,2.25
2022-07-01T01:00:00,50828,100.09,112.85,11.96,0.8
2022-07-01T01:00:00,659723,100.09,75.66,-23.2,-1.23
2022-07-01T01:00:00,659724,100.09,75.5,-23.2,-1.39
2022-07-01T01:00:00,1048048,100.09,83.38,-11.83,-4.88
2022-07-01T01:00:00,1048076,100.09,75.35,-25.14,0.4
2022-07-01T01:00:00,32411433,100.09,110.28,5.14,5.05
2022-07-01T01:00:00,32411997,100.09,102.74,4.49,-1.84
2022-07-01T01:00:00,32412355,100.09,104.04,4.01,-0.06
2022-07-01T01:00:00,34886621,100.09,108.1,7.86,0.15
2022-07-01T01:00:00,38367927,100.09,108.66,8.47,0.1
2022-07-01T01:00:00,38367929,100.09,108.66,8.47,0.1
2022-07-01T01:00:00,40243615,100.09,111.13,3.88,7.16
2022-07-01T01:00:00,57967471,100.09,75.25,-22.32,-2.52
2022-07-01T01:00:00,93353977,100.09,83.04,-15.86,-1.19
2022-07-01T01:00:00,98370003,100.09,104.89,3.56,1.24
2022-07-01T01:00:00,106856905,100.09,75.23,-22.21,-2.65
2022-07-01T01:00:00,1123180719,100.09,103.69,4.51,-0.91
2022-07-01T01:00:00,1305131573,100.09,105.83,4.15,1.59
2022-07-01T01:00:00,1338424127,100.09,101.83,2.57,-0.83
2022-07-01T01:00:00,1356152712,100.09,108.89,3.74,5.06
2022-07-01T01:00:00,1356155763,100.09,103.52,2.71,0.72
2022-07-01T01:00:00,1439644392,100.09,102.32,4.5,-2.27
2022-07-01T01:00:00,1666104437,100.09,109.88,3.54,6.25
2022-07-01T01:00:00,1666104441,100.09,108.64,3.5,5.05
2022-07-01T01:00:00,2155501828,100.09,82.73,-11.98,-5.38
2022-07-01T01:00:00,2156108964,100.09,103.45,3.78,-0.42
2022-07-01T01:00:00,2156109026,100.09,104.55,3.43,1.03
2022-07-01T01:00:00,2156109031,100.09,101.33,2.38,-1.14
2022-07-01T01:00:00,2156109888,100.09,76.58,-21.71,-1.8
2022-07-01T01:00:00,2156111802,100.09,103.92,3.94,-0.11
2022-07-01T01:00:00,2156111867,100.09,108.26,8.21,-0.04
2022-07-01T01:00:00,2156113094,100.09,112.28,9.86,2.33
2022-07-01T02:00:00,48806,81.12,68.59,-10.27,-2.26
2022-07-01T02:00:00,49052,81.12,66.45,-11.95,-2.72
2022-07-01T02:00:00,49955,81.12,68.19,-13.26,0.33
2022-07-01T02:00:00,50828,81.12,87.94,6.46,0.36
2022-07-01T02:00:00,659723,81.12,66.86,-12.52,-1.74
2022-07-01T02:00:00,659724,81.12,66.75,-12.53,-1.84
2022-07-01T02:00:00,1048048,81.12,70.33,-6.35,-4.44
