datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2021-10-01T00:00:00,48806,56.68,38.16,-16.66,-1.86
2021-10-01T00:00:00,49052,56.68,36.23,-18.01,-2.44
2021-10-01T00:00:00,49955,56.68,38.12,-18.47,-0.09
2021-10-01T00:00:00,50828,56.68,65.88,10.75,-1.55
2021-10-01T00:00:00,659723,56.68,36.64,-18.24,-1.8
2021-10-01T00:00:00,659724,56.68,36.63,-18.25,-1.8
2021-10-01T00:00:00,1048048,56.68,36.06,-17.15,-3.47
2021-10-01T00:00:00,1048076,56.68,36.88,-18.64,-1.16
2021-10-01T00:00:00,32411433,56.68,64.21,4.34,3.19
2021-10-01T00:00:00,32411997,56.68,60.21,3.53,0.0
2021-10-01T00:00:00,32412355,56.68,61.53,3.07,1.78
2021-10-01T00:00:00,34886621,56.68,62.48,7.0,-1.2
2021-10-01T00:00:00,38367927,56.68,63.26,7.45,-0.87
2021-10-01T00:00:00,38367929,56.68,63.26,7.45,-0.87
2021-10-01T00:00:00,40243615,56.68,64.42,2.86,4.88
2021-10-01T00:00:00,57967471,56.68,36.2,-18.09,-2.39
2021-10-01T00:00:00,93353977,56.68,40.92,-14.59,-1.17
2021-10-01T00:00:00,98370003,56.68,61.77,2.59,2.5
2021-10-01T00:00:00,106856905,56.68,36.47,-17.91,-2.3
2021-10-01T00:00:00,1123180719,56.68,60.51,3.75,0.08
2021-10-01T00:00:00,1305131573,56.68,62.57,3.18,2.71
2021-10-01T00:00:00,1338424127,56.68,55.72,0.35,-1.31
2021-10-01T00:00:00,1356152712,56.68,64.61,2.85,5.08
2021-10-01T00:00:00,1356155763,56.68,57.4,0.76,-0.04
2021-10-01T00:00:00,1439644392,56.68,60.04,3.53,-0.17
2021-10-01T00:00:00,1666104437,56.68,62.82,2.62,3.52
2021-10-01T00:00:00,1666104441,56.68,61.81,2.51,2.62
2021-10-01T00:00:00,2155501828,56.68,35.66,-17.01,-4.01
2021-10-01T00:00:00,2156108964,56.68,59.91,2.36,0.87
2021-10-01T00:00:00,2156109026,56.68,59.29,1.7,0.91
2021-10-01T00:00:00,2156109031,56.68,55.56,0.15,-1.27
2021-10-01T00:00:00,2156109888,56.68,37.16,-17.67,-1.85
2021-10-01T00:00:00,2156111802,56.68,60.2,2.59,0.93
2021-10-01T00:00:00,2156111867,56.68,62.39,7.33,-1.62
2021-10-01T01:00:00,48806,51.3,38.82,-10.44,-2.04
2021-10-01T01:00:00,49052,51.3,37.09,-11.62,-2.59
