datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2022-06-01T00:00:00,48806,124.1,109.26,-14.77,-0.07
2022-06-01T00:00:00,49052,124.1,108.65,-14.66,-0.79
2022-06-01T00:00:00,49955,124.1,117.72,-13.55,7.17
2022-06-01T00:00:00,50828,124.1,135.26,8.76,2.4
2022-06-01T00:00:00,659723,124.1,110.39,-14.64,0.93
2022-06-01T00:00:00,659724,124.1,110.34,-14.64,0.88
2022-06-01T00:00:00,1048048,124.1,101.08,-20.27,-2.75
2022-06-01T00:00:00,1048076,124.1,112.28,-14.52,2.7
2022-06-01T00:00:00,32411433,124.1,130.64,2.03,4.51
2022-06-01T00:00:00,32411997,124.1,123.09,2.14,-3.15
2022-06-01T00:00:00,32412355,124.1,123.45,2.12,-2.77
2022-06-01T00:00:00,34886621,124.1,140.89,14.36,2.43
2022-06-01T00:00:00,38367927,124.1,142.85,17.49,1.26
2022-06-01T00:00:00,38367929,124.1,142.85,17.49,1.26
2022-06-01T00:00:00,40243615,124.1,128.64,0.14,4.4
2022-06-01T00:00:00,57967471,124.1,108.64,-14.66,-0.8
2022-06-01T00:00:00,93353977,124.1,110.23,-14.52,0.65
2022-06-01T00:00:00,98370003,124.1,124.59,-0.15,0.64
2022-06-01T00:00:00,106856905,124.1,108.5,-14.74,-0.86
2022-06-01T00:00:00,1123180719,124.1,121.72,1.57,-3.95
2022-06-01T00:00:00,1305131573,124.1,125.68,2.06,-0.48
2022-06-01T00:00:00,1338424127,124.1,119.66,-1.2,-3.24
2022-06-01T00:00:00,1356152712,124.1,127.78,0.19,3.49
2022-06-01T00:00:00,1356155763,124.1,123.67,-1.14,0.71
2022-06-01T00:00:00,1439644392,124.1,122.89,2.14,-3.35
2022-06-01T00:00:00,1666104437,124.1,127.08,-0.1,3.08
2022-06-01T00:00:00,1666104441,124.1,126.8,0.58,2.12
2022-06-01T00:00:00,2155501828,124.1,100.03,-20.68,-3.39
2022-06-01T00:00:00,2156108964,124.1,122.91,-0.28,-0.91
2022-06-01T00:00:00,2156109026,124.1,124.14,-0.58,0.62
2022-06-01T00:00:00,2156109031,124.1,120.44,-1.32,-2.34
2022-06-01T00:00:00,2156109888,124.1,109.16,-15.32,0.38
2022-06-01T00:00:00,2156111802,124.1,122.62,0.06,-1.54
2022-06-01T00:00:00,2156111867,124.1,141.03,15.8,1.13
2022-06-01T00:00:00,2156113094,124.1,97.39,-30.41,3.7
2022-06-01T01:00:00,48806,110.19,101.79,-7.55,-0.85
2022-06-01T01:00:00,49052,110.19,101.26,-7.4,-1.53
2022-06-01T01:00:00,49955,110.19,107.56,-7.59,4.96
2022-06-01T01:00:00,50828,110.19,119.31,7.58,1.54
2022-06-01T01:00:00,659723,110.19,102.73,-7.37,-0.09
2022-06-01T01:00:00,659724,110.19,102.68,-7.37,-0.14
2022-06-01T01:00:00,1048048,110.19,95.89,-11.17,-3.13
2022-06-01T01:00:00,1048076,110.19,103.87,-7.55,1.23
2022-06-01T01:00:00,32411433,110.19,115.5,0.72,4.59
2022-06-01T01:00:00,32411997,110.19,108.7,0.65,-2.14
2022-06-01T01:00:00,32412355,110.19,109.73,1.3,-1.76
2022-06-01T01:00:00,34886621,110.19,119.09,6.78,2.12
2022-06-01T01:00:00,38367927,110.19,119.52,7.89,1.44
2022-06-01T01:00:00,38367929,110.19,119.52,7.89,1.44
2022-06-01T01:00:00,40243615,110.19,115.5,0.68,4.63
2022-06-01T01:00:00,57967471,110.19,101.26,-7.39,-1.54
2022-06-01T01:00:00,93353977,110.19,102.39,-7.57,-0.23
2022-06-01T01:00:00,98370003,110.19,112.03,0.62,1.22
2022-06-01T01:00:00,106856905,110.19,101.16,-7.45,-1.58
2022-06-01T01:00:00,1123180719,110.19,108.13,0.88,-2.94
2022-06-01T01:00:00,1305131573,110.19,111.81,1.16,0.46
2022-06-01T01:00:00,1338424127,110.19,107.65,0.36,-2.9
2022-06-01T01:00:00,1356152712,110.19,114.99,1.42,3.38
2022-06-01T01:00:00,1356155763,110.19,111.07,0.41,0.47
2022-06-01T01:00:00,1439644392,110.19,108.52,0.65,-2.32
2022-06-01T01:00:00,1666104437,110.19,113.98,0.71,3.08
2022-06-01T01:00:00,1666104441,110.19,113.77,1.28,2.3
2022-06-01T01:00:00,2155501828,110.19,95.09,-11.43,-3.67
2022-06-01T01:00:00,2156108964,110.19,110.55,0.58,-0.22
2022-06-01T01:00:00,2156109026,110.19,111.43,0.52,0.72
2022-06-01T01:00:00,2156109031,110.19,108.84,0.33,-1.68
2022-06-01T01:00:00,2156109888,110.19,102.0,-7.66,-0.53
2022-06-01T01:00:00,2156111802,110.19,110.06,0.66,-0.79
2022-06-01T01:00:00,2156111867,110.19,118.91,7.53,1.19
2022-06-01T01:00:00,2156113094,110.19,115.12,1.91,3.02
2022-06-01T02:00:00,48806,82.16,80.35,-1.75,-0.06
2022-06-01T02:00:00,49052,82.16,79.97,-1.64,-0.55
2022-06-01T02:00:00,49955,82.16,83.99,-1.59,3.42
2022-06-01T02:00:00,50828,82.16,86.02,2.32,1.54
2022-06-01T02:00:00,659723,82.16,81.03,-1.62,0.49
2022-06-01T02:00:00,659724,82.16,80.99,-1.62,0.45
2022-06-01T02:00:00,1048048,82.16,78.03,-2.28,-1.85
2022-06-01T02:00:00,1048076,82.16,82.49,-1.57,1.9
2022-06-01T02:00:00,32411433,82.16,84.5,-0.57,2.91
2022-06-01T02:00:00,32411997,82.16,80.15,-0.2,-1.81
2022-06-01T02:00:00,32412355,82.16,80.72,0.26,-1.7
2022-06-01T02:00:00,34886621,82.16,83.18,-0.74,1.76
2022-06-01T02:00:00,38367927,82.16,84.31,0.71,1.44
2022-06-01T02:00:00,38367929,82.16,84.31,0.71,1.44
2022-06-01T02:00:00,40243615,82.16,86.22,1.36,2.7
2022-06-01T02:00:00,57967471,82.16,79.97,-1.64,-0.55
2022-06-01T02:00:00,93353977,82.16,80.72,-1.87,0.43
2022-06-01T02:00:00,98370003,82.16,83.86,1.36,0.34
2022-06-01T02:00:00,106856905,82.16,79.93,-1.66,-0.57
2022-06-01T02:00:00,1123180719,82.16,79.37,-0.45,-2.34
2022-06-01T02:00:00,1305131573,82.16,82.27,0.15,-0.04
2022-06-01T02:00:00,1338424127,82.16,81.3,1.36,-2.22
2022-06-01T02:00:00,1356152712,82.16,84.53,0.73,1.64
2022-06-01T02:00:00,1356155763,82.16,83.6,1.36,0.08
2022-06-01T02:00:00,1439644392,82.16,80.05,-0.2,-1.91
2022-06-01T02:00:00,1666104437,82.16,85.07,1.54,1.37
2022-06-01T02:00:00,1666104441,82.16,84.81,1.83,0.82
2022-06-01T02:00:00,2155501828,82.16,77.61,-2.27,-2.28
2022-06-01T02:00:00,2156108964,82.16,82.97,1.36,-0.55
2022-06-01T02:00:00,2156109026,82.16,83.79,1.36,0.27
2022-06-01T02:00:00,2156109031,82.16,82.16,1.36,-1.36
2022-06-01T02:00:00,2156109888,82.16,80.0,-2.24,0.08
2022-06-01T02:00:00,2156111802,82.16,82.57,1.36,-0.95
2022-06-01T02:00:00,2156111867,82.16,82.76,-0.71,1.31
2022-06-01T02:00:00,2156113094,82.16,101.75,17.13,2.46
2022-06-01T03:00:00,48806,76.26,73.0,-3.27,0.01
2022-06-01T03:00:00,49052,76.26,72.43,-3.32,-0.51
2022-06-01T03:00:00,49955,76.26,75.73,-3.39,2.86
2022-06-01T03:00:00,50828,76.26,75.77,-1.68,1.19
2022-06-01T03:00:00,659723,76.26,73.33,-3.32,0.39
2022-06-01T03:00:00,659724,76.26,73.3,-3.32,0.36
2022-06-01T03:00:00,1048048,76.26,71.39,-3.15,-1.72
2022-06-01T03:00:00,1048076,76.26,74.47,-3.39,1.6
2022-06-01T03:00:00,32411433,76.26,77.8,-0.94,2.48
2022-06-01T03:00:00,32411997,76.26,73.42,-1.27,-1.57
2022-06-01T03:00:00,32412355,76.26,73.46,-1.21,-1.59
2022-06-01T03:00:00,34886621,76.26,78.27,0.86,1.15
2022-06-01T03:00:00,38367927,76.26,78.48,1.07,1.15
2022-06-01T03:00:00,38367929,76.26,78.48,1.07,1.15
2022-06-01T03:00:00,40243615,76.26,77.14,-1.31,2.19
2022-06-01T03:00:00,57967471,76.26,72.43,-3.32,-0.51
2022-06-01T03:00:00,93353977,76.26,73.86,-3.18,0.78
2022-06-01T03:00:00,98370003,76.26,75.1,-1.45,0.29
2022-06-01T03:00:00,106856905,76.26,72.4,-3.32,-0.54
2022-06-01T03:00:00,1123180719,76.26,72.9,-1.29,-2.07
2022-06-01T03:00:00,1305131573,76.26,74.77,-1.26,-0.23
2022-06-01T03:00:00,1338424127,76.26,72.1,-1.92,-2.24
2022-06-01T03:00:00,1356152712,76.26,77.0,-0.85,1.59
2022-06-01T03:00:00,1356155763,76.26,74.34,-1.88,-0.04
2022-06-01T03:00:00,1439644392,76.26,73.37,-1.27,-1.62
2022-06-01T03:00:00,1666104437,76.26,76.26,-1.1,1.1
2022-06-01T03:00:00,1666104441,76.26,75.88,-1.02,0.64
2022-06-01T03:00:00,2155501828,76.26,70.96,-3.16,-2.14
2022-06-01T03:00:00,2156108964,76.26,74.12,-1.51,-0.63
2022-06-01T03:00:00,2156109026,76.26,74.65,-1.65,0.04
2022-06-01T03:00:00,2156109031,76.26,73.14,-1.97,-1.15
2022-06-01T03:00:00,2156109888,76.26,72.97,-3.33,0.04
2022-06-01T03:00:00,2156111802,76.26,74.03,-1.35,-0.88
2022-06-01T03:00:00,2156111867,76.26,78.31,1.07,0.98
2022-06-01T03:00:00,2156113094,76.26,57.54,-20.75,2.03
2022-06-01T04:00:00,48806,70.44,72.66,0.83,1.39
2022-06-01T04:00:00,49052,70.44,72.03,0.85,0.74
2022-06-01T04:00:00,49955,70.44,74.17,0.82,2.91
2022-06-01T04:00:00,50828,70.44,72.91,0.66,1.81
2022-06-01T04:00:00,659723,70.44,72.8,0.84,1.52
2022-06-01T04:00:00,659724,70.44,72.79,0.84,1.51
2022-06-01T04:00:00,1048048,70.44,71.15,1.13,-0.42
2022-06-01T04:00:00,1048076,70.44,73.26,0.82,2.0
2022-06-01T04:00:00,32411433,70.44,73.02,0.78,1.8
2022-06-01T04:00:00,32411997,70.44,69.29,0.86,-2.01
2022-06-01T04:00:00,32412355,70.44,55.48,-13.04,-1.92
2022-06-01T04:00:00,34886621,70.44,72.15,0.67,1.04
2022-06-01T04:00:00,38367927,70.44,72.39,0.69,1.26
2022-06-01T04:00:00,38367929,70.44,72.39,0.69,1.26
2022-06-01T04:00:00,40243615,70.44,72.77,0.88,1.45
2022-06-01T04:00:00,57967471,70.44,72.06,0.85,0.77
2022-06-01T04:00:00,93353977,70.44,73.54,0.75,2.35
2022-06-01T04:00:00,98370003,70.44,70.91,0.66,-0.19
2022-06-01T04:00:00,106856905,70.44,72.28,0.84,1.0
2022-06-01T04:00:00,1123180719,70.44,68.3,0.55,-2.69
2022-06-01T04:00:00,1305131573,70.44,72.49,3.04,-0.99
2022-06-01T04:00:00,1338424127,70.44,69.05,0.52,-1.91
2022-06-01T04:00:00,1356152712,70.44,71.5,-0.03,1.09
2022-06-01T04:00:00,1356155763,70.44,70.68,0.28,-0.04
2022-06-01T04:00:00,1439644392,70.44,69.23,0.86,-2.07
2022-06-01T04:00:00,1666104437,70.44,71.31,0.42,0.45
2022-06-01T04:00:00,1666104441,70.44,71.28,0.81,0.03
2022-06-01T04:00:00,2155501828,70.44,71.0,1.16,-0.6
2022-06-01T04:00:00,2156108964,70.44,70.61,0.87,-0.7
2022-06-01T04:00:00,2156109026,70.44,70.98,0.63,-0.09
2022-06-01T04:00:00,2156109031,70.44,69.98,0.53,-0.99
2022-06-01T04:00:00,2156109888,70.44,72.44,0.83,1.17
2022-06-01T04:00:00,2156111802,70.44,70.24,0.95,-1.15
2022-06-01T04:00:00,2156111867,70.44,72.4,0.68,1.28
2022-06-01T04:00:00,2156113094,70.44,73.56,0.68,2.44
2022-06-01T05:00:00,48806,60.33,62.83,1.3,1.2
2022-06-01T05:00:00,49052,60.33,62.4,1.3,0.77
2022-06-01T05:00:00,49955,60.33,64.07,1.3,2.44
2022-06-01T05:00:00,50828,60.33,63.24,1.3,1.61
2022-06-01T05:00:00,659723,60.33,63.1,1.3,1.47
2022-06-01T05:00:00,659724,60.33,63.09,1.3,1.46
2022-06-01T05:00:00,1048048,60.33,61.36,1.3,-0.27
2022-06-01T05:00:00,1048076,60.33,63.33,1.3,1.7
2022-06-01T05:00:00,32411433,60.33,63.2,1.3,1.57
2022-06-01T05:00:00,32411997,60.33,60.06,1.3,-1.57
2022-06-01T05:00:00,32412355,60.33,59.69,1.3,-1.94
2022-06-01T05:00:00,34886621,60.33,62.71,1.3,1.08
2022-06-01T05:00:00,38367927,60.33,62.98,1.3,1.35
2022-06-01T05:00:00,38367929,60.33,62.98,1.3,1.35
2022-06-01T05:00:00,40243615,60.33,62.59,1.3,0.96
2022-06-01T05:00:00,57967471,60.33,62.43,1.3,0.8
