datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2024-02-01T00:00:00,48806,28.46,28.24,-0.36,0.14
2024-02-01T00:00:00,49052,28.46,28.05,-0.25,-0.16
2024-02-01T00:00:00,49955,28.46,30.28,-0.18,2.0
2024-02-01T00:00:00,50828,28.46,29.23,0.28,0.49
2024-02-01T00:00:00,659723,28.46,28.44,-0.25,0.23
2024-02-01T00:00:00,659724,28.46,28.41,-0.25,0.2
2024-02-01T00:00:00,1048048,28.46,23.96,-3.63,-0.87
2024-02-01T00:00:00,1048076,28.46,29.91,-0.17,1.62
2024-02-01T00:00:00,32411433,28.46,30.03,-0.12,1.69
2024-02-01T00:00:00,32411997,28.46,27.74,-0.13,-0.59
2024-02-01T00:00:00,32412355,28.46,39.89,11.82,-0.39
2024-02-01T00:00:00,34886621,28.46,28.65,0.1,0.09
2024-02-01T00:00:00,38367927,28.46,28.68,0.11,0.11
2024-02-01T00:00:00,38367929,28.46,28.68,0.11,0.11
2024-02-01T00:00:00,40243615,28.46,29.67,0.15,1.06
2024-02-01T00:00:00,57967471,28.46,28.07,-0.25,-0.14
2024-02-01T00:00:00,93353977,28.46,28.57,-0.41,0.52
2024-02-01T00:00:00,98370003,28.46,28.5,-0.12,0.16
2024-02-01T00:00:00,106856905,28.46,27.96,-0.27,-0.23
2024-02-01T00:00:00,1123180719,28.46,27.72,-0.2,-0.54
2024-02-01T00:00:00,1305131573,28.46,29.1,0.48,0.16
2024-02-01T00:00:00,1338424127,28.46,27.98,-0.24,-0.24
2024-02-01T00:00:00,1356152712,28.46,27.38,-1.44,0.36
2024-02-01T00:00:00,1356155763,28.46,29.01,0.42,0.13
2024-02-01T00:00:00,1439644392,28.46,27.57,-0.13,-0.76
2024-02-01T00:00:00,1666104437,28.46,29.82,-0.41,1.77
2024-02-01T00:00:00,1666104441,28.46,29.08,-0.1,0.72
2024-02-01T00:00:00,2155501828,28.46,23.74,-3.73,-0.99
2024-02-01T00:00:00,2156108964,28.46,27.94,-0.17,-0.35
2024-02-01T00:00:00,2156109026,28.46,28.66,-0.16,0.36
2024-02-01T00:00:00,2156109031,28.46,27.75,-0.29,-0.42
2024-02-01T00:00:00,2156109888,28.46,28.16,-0.27,-0.03
2024-02-01T00:00:00,2156111802,28.46,27.94,-0.13,-0.39
2024-02-01T00:00:00,2156111867,28.46,28.53,0.11,-0.04
2024-02-01T00:00:00,2156113094,28.46,29.28,0.12,0.7
2024-02-01T00:00:00,2156113295,28.46,28.77,-0.13,0.44
2024-02-01T00:00:00,2156113436,28.46,29.81,1.58,-0.23
2024-02-01T00:00:00,2156113572,28.46,28.7,-0.38,0.62
2024-02-01T01:00:00,48806,26.72,26.52,-0.3,0.1
2024-02-01T01:00:00,49052,26.72,26.34,-0.19,-0.19
2024-02-01T01:00:00,49955,26.72,28.23,-0.12,1.63
2024-02-01T01:00:00,50828,26.72,27.55,0.34,0.49
2024-02-01T01:00:00,659723,26.72,26.7,-0.19,0.17
2024-02-01T01:00:00,659724,26.72,26.68,-0.19,0.15
2024-02-01T01:00:00,1048048,26.72,22.5,-3.42,-0.8
2024-02-01T01:00:00,1048076,26.72,28.04,-0.11,1.43
2024-02-01T01:00:00,32411433,26.72,28.29,-0.07,1.64
2024-02-01T01:00:00,32411997,26.72,26.16,-0.08,-0.48
2024-02-01T01:00:00,32412355,26.72,35.91,9.49,-0.3
2024-02-01T01:00:00,34886621,26.72,27.02,0.16,0.14
2024-02-01T01:00:00,38367927,26.72,27.07,0.17,0.18
2024-02-01T01:00:00,38367929,26.72,27.07,0.17,0.18
2024-02-01T01:00:00,40243615,26.72,28.5,0.82,0.96
2024-02-01T01:00:00,57967471,26.72,26.36,-0.2,-0.16
2024-02-01T01:00:00,93353977,26.72,26.83,-0.36,0.47
2024-02-01T01:00:00,98370003,26.72,27.19,0.3,0.17
2024-02-01T01:00:00,106856905,26.72,26.26,-0.21,-0.25
2024-02-01T01:00:00,1123180719,26.72,26.06,-0.18,-0.48
2024-02-01T01:00:00,1305131573,26.72,27.3,0.42,0.16
2024-02-01T01:00:00,1338424127,26.72,26.24,-0.18,-0.3
2024-02-01T01:00:00,1356152712,26.72,24.66,-2.42,0.36
2024-02-01T01:00:00,1356155763,26.72,27.25,0.51,0.02
2024-02-01T01:00:00,1439644392,26.72,25.99,-0.08,-0.65
2024-02-01T01:00:00,1666104437,26.72,25.21,-2.98,1.47
2024-02-01T01:00:00,1666104441,26.72,28.52,1.14,0.66
2024-02-01T01:00:00,2155501828,26.72,22.38,-3.46,-0.88
2024-02-01T01:00:00,2156108964,26.72,26.29,-0.1,-0.33
