datetime_beginning_utc,pnode_id,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2021-01-01T00:00:00,48806,24.62,23.06,-2.14,0.58
2021-01-01T00:00:00,49052,24.62,22.18,-2.61,0.17
2021-01-01T00:00:00,49955,24.62,23.51,-2.84,1.73
2021-01-01T00:00:00,50828,24.62,26.37,1.48,0.27
2021-01-01T00:00:00,659723,24.62,22.43,-2.73,0.54
2021-01-01T00:00:00,659724,24.62,22.41,-2.73,0.52
2021-01-01T00:00:00,1048048,24.62,22.69,-1.44,-0.49
2021-01-01T00:00:00,1048076,24.62,22.88,-2.9,1.16
2021-01-01T00:00:00,32411433,24.62,26.52,0.57,1.33
2021-01-01T00:00:00,32411997,24.62,24.56,0.49,-0.55
2021-01-01T00:00:00,32412355,24.62,24.83,0.43,-0.22
2021-01-01T00:00:00,34886621,24.62,25.65,0.91,0.12
2021-01-01T00:00:00,38367927,24.62,25.72,0.98,0.12
2021-01-01T00:00:00,38367929,24.62,25.72,0.98,0.12
2021-01-01T00:00:00,40243615,24.62,26.17,0.4,1.15
2021-01-01T00:00:00,57967471,24.62,22.14,-2.63,0.15
2021-01-01T00:00:00,93353977,24.62,23.81,-1.73,0.92
2021-01-01T00:00:00,98370003,24.62,25.11,0.36,0.13
2021-01-01T00:00:00,106856905,24.62,22.26,-2.64,0.28
2021-01-01T00:00:00,1123180719,24.62,24.76,0.49,-0.35
2021-01-01T00:00:00,1305131573,24.62,25.16,0.44,0.1
2021-01-01T00:00:00,1338424127,24.62,24.19,0.27,-0.7
2021-01-01T00:00:00,1356152712,24.62,25.36,0.4,0.34
2021-01-01T00:00:00,1356155763,24.62,24.6,0.23,-0.25
2021-01-01T00:00:00,1439644392,24.62,24.4,0.49,-0.71
2021-01-01T00:00:00,1666104437,24.62,25.43,0.35,0.46
2021-01-01T00:00:00,1666104441,24.62,25.24,0.34,0.28
2021-01-01T00:00:00,2155501828,24.62,22.52,-1.45,-0.65
2021-01-01T00:00:00,2156108964,24.62,24.7,0.38,-0.3
2021-01-01T00:00:00,2156109026,24.62,24.73,0.34,-0.23
2021-01-01T00:00:00,2156109031,24.62,24.2,0.25,-0.67
2021-01-01T00:00:00,2156109888,24.62,22.44,-2.58,0.4
2021-01-01T01:00:00,48806,23.23,21.61,-1.81,0.19
2021-01-01T01:00:00,49052,23.23,20.95,-2.14,-0.14
2021-01-01T01:00:00,49955,23.23,22.22,-2.28,1.27
2021-01-01T01:00:00,50828,23.23,24.92,1.46,0.23
2021-01-01T01:00:00,659723,23.23,21.21,-2.22,0.2
2021-01-01T01:00:00,659724,23.23,21.19,-2.22,0.18
2021-01-01T01:00:00,1048048,23.23,21.18,-1.34,-0.71
2021-01-01T01:00:00,1048076,23.23,21.67,-2.32,0.76
2021-01-01T01:00:00,32411433,23.23,25.11,0.46,1.42
2021-01-01T01:00:00,32411997,23.23,23.25,0.38,-0.36
2021-01-01T01:00:00,32412355,23.23,23.51,0.32,-0.04
2021-01-01T01:00:00,34886621,23.23,24.25,0.81,0.21
2021-01-01T01:00:00,38367927,23.23,24.3,0.88,0.19
2021-01-01T01:00:00,38367929,23.23,24.3,0.88,0.19
2021-01-01T01:00:00,40243615,23.23,24.75,0.3,1.22
2021-01-01T01:00:00,57967471,23.23,20.92,-2.15,-0.16
2021-01-01T01:00:00,93353977,23.23,22.14,-1.56,0.47
2021-01-01T01:00:00,98370003,23.23,23.71,0.22,0.26
2021-01-01T01:00:00,106856905,23.23,21.04,-2.15,-0.04
2021-01-01T01:00:00,1123180719,23.23,23.42,0.37,-0.18
2021-01-01T01:00:00,1305131573,23.23,23.82,0.33,0.26
2021-01-01T01:00:00,1338424127,23.23,22.74,0.16,-0.65
2021-01-01T01:00:00,1356152712,23.23,24.0,0.3,0.47
2021-01-01T01:00:00,1356155763,23.23,23.16,0.14,-0.21
2021-01-01T01:00:00,1439644392,23.23,23.1,0.38,-0.51
2021-01-01T01:00:00,1666104437,23.23,24.01,0.22,0.56
2021-01-01T01:00:00,1666104441,23.23,23.82,0.21,0.38
2021-01-01T01:00:00,2155501828,23.23,21.0,-1.35,-0.88
2021-01-01T01:00:00,2156108964,23.23,23.3,0.24,-0.17
2021-01-01T01:00:00,2156109026,23.23,23.29,0.21,-0.15
2021-01-01T01:00:00,2156109031,23.23,22.73,0.15,-0.65
2021-01-01T01:00:00,2156109888,23.23,21.18,-2.11,0.06
2021-01-01T02:00:00,48806,21.69,21.17,-0.66,0.14
2021-01-01T02:00:00,49052,21.69,20.85,-0.7,-0.14
2021-01-01T02:00:00,49955,21.69,22.12,-0.7,1.13
2021-01-01T02:00:00,50828,21.69,22.75,0.72,0.34
2021-01-01T02:00:00,659723,21.69,21.15,-0.71,0.17
2021-01-01T02:00:00,659724,21.69,21.14,-0.71,0.16
2021-01-01T02:00:00,1048048,21.69,20.4,-0.59,-0.7
2021-01-01T02:00:00,1048076,21.69,21.68,-0.71,0.7
2021-01-01T02:00:00,32411433,21.69,23.17,0.14,1.34
